Page ID,Page name,Disclaimer,Amount spent (PKR)
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,11155
108032181861181,Suno News HD,SUNO TV,5569
388501561700814,Ch Tariq Irshad,Ch Tariq Irshad,1951
246046232150591,Pakistan Peoples Party - PPP,Pakistan Peoples Party,1526
111378401865271,Jawad Sohrab Malik,Rehma Chaudhary,1069
111433061670373,Ali Hamza,Ali Hamza,657
101160702224736,White News,White News,634
1706863532970589,Nasir Hashmi,Nasir Hashmi,605
171980796153771,Siraj ul Haq,Siraj ul Haq,580
144494398930201,Jamaat-e-Islami Pakistan,Jamaat-e-Islami Pakistan,506
272187260015970,Mohammad Jameel Ahmed Khan,Mohammad Jameel Ahmed Khan,459
105396082410434,White News English,White News English,443
457514774319202,White News پښتو,White News پښتو,403
240488586026340,"SINA Health, Education & Welfare Trust","SINA Health, Education & Welfare Trust",398
105673728468946,Ahmer Rasheed Bhatti,Ahmer Rasheed Bhatti,293
901100856639127,Sabir Khan Dummar,These ads ran without a disclaimer,284
101080725159933,Allama Shabbir Hasan Maisami,Allama Shabbir Hasan Maisami,271
105690462092880,MM News,M M DIGITAL (PRIVATE) LIMITED,257
122578684096711,Usman Ahmad Bhatti,Haider Munir,200
482423005156668,VoiceOfHazara.com,Voice Of Hazara,138
106873741907128,Raja Muhammad Saleem,Raja Muhammad Saleem,125
1114193285282308,Abdullah Khan Dummer,Abdullah Khan Dummer,119
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,110
330546873795572,Mehar Muhammad Saleem,Mehar Muhammad Saleem,≤100
977981842265214,Pukaar,Pukaar,≤100
148143495361532,Hafiz Farhat Abbas,Hafiz Farhat Abbas,≤100
100112112760730,Adeel Ali Khan,Adeel Ali Khan,≤100
108876282120706,Qazi Shafiq,Qazi Shafiq,≤100
116916221311072,Hafiz Shoukat Ali Seddiqui,These ads ran without a disclaimer,≤100
117570394575101,Rai Waqas Aslam Kharal,Rai Waqas Aslam Kharal,≤100
120062273237634,Jaanlo,Jaanlo,≤100
1435563640027630,CH Ali Asghar MANDA - Ex Parliamentary Secretary,These ads ran without a disclaimer,≤100
117190381337524,S&K Herbals,Khuram Shahzad,≤100
113223601404356,CH Imran Saleemi Official,Ahsan Ur Rehman,≤100
100467368650177,CH Abdul Rauf Tatlah,Sheraz Riaz,≤100
105353131269398,BlueSky Education,These ads ran without a disclaimer,≤100
107706102295108,Wire Tool,These ads ran without a disclaimer,≤100
105039417804164,IZZY - Stream Israel,These ads ran without a disclaimer,≤100
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100
100413328754140,We Will Rank You podcast,These ads ran without a disclaimer,≤100
13477887709,New Tactics in Human Rights,These ads ran without a disclaimer,≤100
