Page ID,Page name,Disclaimer,Amount spent (IDR)
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,1391188
23383061178,Prabowo Subianto,indonesia Adil makmur,151449
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,86599
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,75351
101648362613609,GP Sulawesi Tengah,Ganjar Nusantara Indonesia,49909
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,41784
111864151754055,Esensi TV,Esensi Tv,40184
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,29798
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,21389
116443984787878,Dian Octaviani,Dian Octaviani,18837
695605000462574,CNN Indonesia,CNN Indonesia,14815
349963858704476,Komit Digital,Komit Digital,14727
100649018546817,GanjarFans,GanjarFans,11699
102213799392946,Nuansa 2024,These ads ran without a disclaimer,11085
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,9952
1547369918837496,Zulkifli Hasan,Media Center PAN,8676
105078775340816,Satuan Tugas UU Cipta Kerja,Satuan Tugas UU Cipta Kerja,8326
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,6803
102213799392946,Nuansa 2024,Nuansa 2024,5928
104427162506872,Fakta Anies,Fakta Anies,5511
110438625290456,Benteng Perkasa,Benteng Perkasa,5339
105903795626960,Ruangcuan.com,Ruangcuan.com,5155
197545083607941,Harian Kompas,Harian Kompas,3760
113441885019936,Kawan Sigit Raditya,Muhamad Rizqy Mubaroq,3236
105523409172833,Kicauan Garuda,These ads ran without a disclaimer,2601
582402568517453,Coretan Kehidupan,Coretan Kehidupan,2511
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,2509
105940845096956,Borneo Digital Plus,Borneo Digital Plus,2353
39253583478,PDI Perjuangan,PDI Perjuangan,2189
110799152010497,Prabowo Lanjutkan Kepemimpinan,These ads ran without a disclaimer,2135
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,2070
1413233442285275,Prabowo Untuk NKRI,Prabowo Untuk NKRI,1830
106690092440342,Pemilu KIT,Ramdan Casmara,1811
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,1791
113990188284442,Bugar Produktif,Aditya Rachmat Pamungkas,1784
108511588277325,Galeria Konveksi,Solehudin,1773
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,1513
1165819730216749,Global Ehsan Relief Indonesia,Global Ehsan Relief Indonesia,1511
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,1498
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,1457
803249480013556,Inside Tokopedia,These ads ran without a disclaimer,1437
2226767280926469,Puteri Anetta Komarudin,Puteri Anetta Komarudin,1414
104830667806476,Melihat Indonesia,Melihat Indonesia,1320
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,1299
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,1063
103581752405141,Sobar Harahap,Sobar Harahap,958
756567881057213,Airlangga Hartarto,Airlangga Hartarto,917
102273039070802,Info Terkini,Muhammad Miftakhunnaim,848
109483748809663,Template Grafis Premium,Template Grafis Premium,845
107241861191421,Ilmu Tambang,Ilmu Tambang,820
110374910559926,Jaringan Bonus Demografi,These ads ran without a disclaimer,780
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,776
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,755
100344898567033,Reno Asmuruf,These ads ran without a disclaimer,731
116715223517954,YouSee Indonesia,YouSee Indonesia,674
101018876155889,Aji Mulyo Subagyo,These ads ran without a disclaimer,656
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,650
111173388603019,Dijamin Jp,These ads ran without a disclaimer,591
101866128977837,Belajar Pemilu,Muhammad Basir,552
100159712647702,Fakta Anies Baswedan,Gerakan Perubahan,541
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,518
172623783230266,Fraksi PKS DPRD Kota Yogyakarta,Dzikri Asykarullah,505
118734481202493,Prihati Utami,Dwi Wantoro,471
102656349157647,Tugimanisme,Tugimanisme,430
112121101796090,Opini 2024,Opini 2024,425
312490859193724,mensbatik,Bayu Setayudha,412
110952238516382,Kiki Daliyo,Kiki Daliyo,379
117799294648639,Rangkai Digital,Sukma Ramadhani,354
114012201650176,Fakta Terselubung,Fakta Terselubung,352
366143080610045,Kelas Online Membuat Website,KelasMaster.id,312
105078282583947,Rumah Kita Korsel,Ganjar Nusantara Indonesia,296
110750361762052,Pikiran Rakyat,Desta Darmawansyah,262
1824152721248355,Berita Kita,Berita Kita,246
107674052345943,Racik Digital,Angga Syahputra,246
101420888755238,Nusantara Advertising,These ads ran without a disclaimer,240
102791229290192,Caleg Stater Kit,Caleg Stater Kit,230
105086104966952,"Aktivitas I Nengah Tamba, S.H.",I Ketut Gede Artha Negara,226
102497641558430,Indonesia Tolak HOAX,Muhammad Miftakhunnaim,203
108571334357297,Melangkah Lebih Baik,Muhammad Miftakhunnaim,169
1750327695198658,Kordias Pasaribu SH MSi,These ads ran without a disclaimer,168
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,160
106004407402000,Cakap Politik,Cakap Politik,152
108695584343029,Baik Untuk Kita,Muhammad Miftakhunnaim,130
107811898942805,Dijamin Jp,These ads ran without a disclaimer,127
110100218339060,Wahai Ibu Pertiwi,Muhammad Miftakhunnaim,118
117526564686617,Mawar Untuk Kutim,These ads ran without a disclaimer,113
100359258525418,Pemulihan Lebih Baik,Muhammad Miftakhunnaim,112
255601878216867,Komisaris Politik,Komisaris Politik,≤100
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,≤100
186128434866777,Asri Tadda,Asri Tadda,≤100
101969012919078,Sobat Anies,Dodi Gumilar,≤100
112044061900016,Sahabat Ganjar,Dodi Gumilar,≤100
503443566392334,Zurich,These ads ran without a disclaimer,≤100
1652617388325233,Zdarova Natasha,These ads ran without a disclaimer,≤100
474588795895313,Getafe C.F.,These ads ran without a disclaimer,≤100
164671786936109,PEMSEA (Partnerships in Environmental Management for the Seas of East Asia),These ads ran without a disclaimer,≤100
