Page ID,Page name,Disclaimer,Amount spent (HTG)
101858846062827,Movement for Unity and Democracy,These ads ran without a disclaimer,≤100
112451228314736,kurvensky,These ads ran without a disclaimer,≤100
410809436013820,Gedony Fontil,These ads ran without a disclaimer,≤100
