Page ID,Page name,Disclaimer,Amount spent (AOA)
94199711897,Hábitat para la Humanidad,These ads ran without a disclaimer,≤100
112096321134871,Fórum Juvenil de Opinião e Observação Comunitária,Fórum Juvenil de Opinião e Observação Comunitária,≤100
105342444872676,D'Matos Capital,These ads ran without a disclaimer,≤100
