Page ID,Page name,Disclaimer,Amount spent (CRC)
161538647202796,David Segura - Diputado,David Lorenzo Segura Gamboa,6035
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,1680
102084562479533,Digital506,Digital506,490
265843867173714,La Revista,La Revista,232
2006883116083469,Cristopher Montero Jiménez,Cristopher Montero Jimenez,≤100
1470496669881478,No seas plástico,These ads ran without a disclaimer,≤100
101742072253450,WeWhale,These ads ran without a disclaimer,≤100
100508562815254,Juan Diego González Picado,Juan Diego González Picado,≤100
117476041631671,AmCham Costa Rica,AmCham Costa Rica,≤100
100365208581323,Revolución Eñame,These ads ran without a disclaimer,≤100
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,≤100
112731733833728,Familias: Ahora,These ads ran without a disclaimer,≤100
195210991410496,Acadian Plant Health LATAM,These ads ran without a disclaimer,≤100
