Page ID,Page name,Disclaimer,Amount spent (JMD)
1226705167494708,Jomo & Charmaine,These ads ran without a disclaimer,≤100
102305439431641,Andrew A D Wilson,These ads ran without a disclaimer,≤100
319549428716940,Maria Luisa Lima,These ads ran without a disclaimer,≤100
