Page ID,Page name,Disclaimer,Amount spent (CRC)
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,1616
116150003163125,Fundación Pollitos de Hierro - Ayuda a niños con cáncer - Costa Rica,Fundación Pollitos de Hierro,541
643513979193133,Unidos por Beatriz,Neuma,426
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,255
102084562479533,Digital506,Digital506,179
265843867173714,La Revista,La Revista,≤100
106468811119965,Republicans Abroad Costa Rica,David Ortiz,≤100
101053125829115,frase_y_alma,These ads ran without a disclaimer,≤100
107989308686004,EFK Platform,These ads ran without a disclaimer,≤100
454868334556847,Huawei Latinoamérica,These ads ran without a disclaimer,≤100
209171846096099,Fotógrafo de Galápagos,These ads ran without a disclaimer,≤100
