Page ID,Page name,Disclaimer,Amount spent (XCD)
482198868521917,Asot Michael,Asot A. Michael,≤100
111347180673351,Anthony Smith Jr.,Anthony Smith,≤100
104777807945566,ashh.lash,These ads ran without a disclaimer,≤100
