Page ID,Page name,Disclaimer,Amount spent (USD)
105348115739379,HARRY KI प्यारी,HARRY KI प्यारी,≤100
1414802032117321,South Asian Regional Trade Union Council,South Asian Regional Trade Union Council,≤100
114848461468011,Hamro Bahini,Hamro Bahini,≤100
13185976173,National Aquarium,These ads ran without a disclaimer,≤100
249235665239846,Capital TV HD,Capital TV HD,≤100
237650313048963,China Admissions,These ads ran without a disclaimer,≤100
109452985104987,Officialjombo1,These ads ran without a disclaimer,≤100
821430017924241,Sungrow,These ads ran without a disclaimer,≤100
316463168383233,Burns Violence Survivors Nepal BVS-Nepal,These ads ran without a disclaimer,≤100
103310682653339,Uwa,These ads ran without a disclaimer,≤100
