Page ID,Page name,Disclaimer,Amount spent (CRC)
123167287348729,Orlando Umaña Umaña,Adri Barahona,4335
102084562479533,Digital506,Digital506,2356
116522821359620,Turismo por Costa Rica,Turismo Por Costa Rica,1332
265843867173714,La Revista,La Revista,1307
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,1084
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,840
399929296730642,Consejo Nacional de Cooperativas,Jonathan Ureña Vargas,542
2006883116083469,Cristopher Montero Jiménez,Cristopher Montero Jimenez,155
494354027360929,Dirección de Educación Continua Pontificia Universidad Javeriana Bogotá,These ads ran without a disclaimer,≤100
169884198143016,Costa Rica Ok Noticias,These ads ran without a disclaimer,≤100
2641774812530908,Brigadas Comunitarias,These ads ran without a disclaimer,≤100
117593677945560,Jovenes Por juliaca,These ads ran without a disclaimer,≤100
117531371235659,Inspirinia Ok,These ads ran without a disclaimer,≤100
546635615537594,Ladatacuenta,These ads ran without a disclaimer,≤100
82928774489,Panda Security,These ads ran without a disclaimer,≤100
