Page ID,Page name,Disclaimer,Amount spent (QAR)
100886642869705,Gulf Nеws,These ads ran without a disclaimer,≤100
106773017570542,Athma - My Mind My Care,These ads ran without a disclaimer,≤100
105722215778218,Daktari Mama SabaSaba,These ads ran without a disclaimer,≤100
