Page ID,Page name,Disclaimer,Amount spent (QAR)
366743290567184,WIRED Middle East,These ads ran without a disclaimer,≤100
110382451315703,Dr. Abdullah Bin Kafi,These ads ran without a disclaimer,≤100
565225540184937,CGTN,These ads ran without a disclaimer,≤100
