Page ID,Page name,Disclaimer,Amount spent (GBP)
102639461303190,Fair Pay For All,Fair Pay For All,2735
7214031395,Oxfam Great Britain,Oxfam Great Britain,2624
321116781287149,e.on,E.ON UK,2241
9250349228,Greenpeace UK,Greenpeace UK,2049
35671512696,World Animal Protection UK,World Animal Protection UK,1876
311627208673,WWF UK,WWF UK,1674
7715002593,UNICEF UK,Unicef UK,1663
158077247591710,Refuge,Refuge,1521
10677003998,Shelter,Shelter,1342
101958682650112,ESG UK,Energy Saving Grants,1210
7043497714,Christian Aid,Christian Aid,1168
407834355957354,NatWest Business,NatWest Group plc,1131
186622728032,RSPB,RSPB,1102
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),952
799576543492660,The Week Junior,The Week Junior,952
144233225604048,Clarins,Clarins,872
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,833
117476785190,Save the Children UK,Save the Children UK,804
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,782
7527864602,WaterAid UK,WaterAid UK,778
121936349543,World Vision UK,World Vision UK,774
45986010500,Barnardo's,Barnardo's,642
6233536938,War Child UK,War Child UK,619
212038972186253,Transport for London,Transport for London,574
112712550420527,Ekō UK,Ekō,549
693990677314288,Royal London,Royal London,505
220543443746,International Rescue Committee - UK,International Rescue Committee UK,493
177855115588808,The Week UK,The Week UK,444
353224381469808,ifaw,IFAW,419
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,397
569834799727730,National Grid UK,National Grid UK,388
208573062515662,Freedom from Torture,Freedom from Torture,386
139695000173,Good Energy UK,Good Energy,383
59367068326,The Ramblers,The Ramblers,383
175338329150218,Help For Heroes,Help for Heroes,357
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,313
103662352102391,Family Debt Help,Family Debt Help,311
274651352565844,Oltco Ltd,Oltco Ltd,310
145720895488822,Back Up,Back-Up Trust,302
358706239805,Scope,Scope,284
2047806148766050,Animal Equality UK,Animal Equality UK,280
195754307110390,Right To Life UK,Right To Life UK,275
18044497940,Plan International UK,Plan International UK,268
40409120801,Refugee Council,Refugee Council,267
112712550420527,Ekō UK,SumOfUs,259
249209468838241,Good Law Project,Good Law Project,236
167898406587045,Holiday Extras,Holiday Extras,235
107368022275274,UK Business and Trade,These ads ran without a disclaimer,223
2558329857727118,Families In Debt,Families in debt,213
109602554296513,Your Funded Energy Solution,Your Funded Energy Solution,211
116851005026898,London Gatwick,Gatwick Airport Ltd,205
104768005247443,Say No To WHO,Say no to WHO,202
220513170893,Ripple Effect,Send a Cow,201
135456716565905,Guardian Jobs,Guardian Jobs,197
246872175166,Action Against Hunger UK,Action Against Hunger UK,196
7624294394,Amnesty International UK,Amnesty International UK,189
100378626464924,Respect Britain's Heritage,Restore Trust,186
97116898596,Sightsavers,Sightsavers,185
802671466445707,Product Earth,Product Earth,185
116625838402686,FareShare,FareShare,181
127031794038958,Blue Marine Foundation,Blue Marine Foundation,176
97708339756,Action for Children,Action for Children,175
1660600037490738,Guardian Labs,Guardian Labs,173
