Page ID,Page name,Disclaimer,Amount spent (INR)
1762674497304794,R V Deshpande,R V Deshpande,36164
114552704834271,Hullalli Suresh Balaga - ಹುಲ್ಲಳ್ಳಿ ಸುರೇಶ್ ಬಳಗ,Sai Kiran,11989
206810882806875,Samvada ಸಂವಾದ,Samvada ಸಂವಾದ,10450
30290552843,Greenpeace India,Greenpeace Environment Trust,10210
486980998032652,BJP Karnataka,Bharatiya Janata Party (BJP),8826
113364544766243,Congress Kallekai - ಕಾಂಗ್ರೆಸ್ ಕಳ್ಳೇಕಾಯ್,CongressKallekai.com,7638
112952941626423,ನಿಮ್ಮ ಸಿದ್ದಾರ್ಥ ಸಿಂಗ್,ನಿಮ್ಮ ಸಿದ್ದಾರ್ಥ ಸಿಂಗ್,5649
438732172878624,Aravind Limbavali,Aravind Limbavali,4859
113125761613615,Namma CM Bommai,Kiran A,4116
113125761613615,Namma CM Bommai,Manjunath N,4113
332868817459641,Arvind Limbavali fans,Arvind Limbavali fans,3640
105791528533183,ವಿಕಾಸ ಕಾರ್ಕಳ Vikasa Karkala,Basavachetan,3173
106090269114819,The Hope - Shobha Karandlaje,Basavachetan,3141
129687976696624,Proud BJP Karyakarta -Shobha Karanlaje,Basavachetan,3136
107395897271506,Kutumb,Swatantra Verma,3067
121286457901626,AIMA,All India Management Association,2855
107571015170952,Y M Satish,Suchan Shetty,2804
113038175067870,ಮತ್ತೊಮ್ಮೆ ತಿಪ್ಪಾರೆಡ್ಡಿ,Raajatantra,2726
148010855792512,HK Suresh,Sai Kiran,2629
105732515817978,S P Swamy,L Vinaykumar Reddy,2322
100907784722781,QR 678,QR 678,2287
103249462660090,TH Suresh Babu,Bharath Raj,2272
175171476249639,Dr. Umesh Mahabalshetti,KICE MEDIA,2215
404746486258732,Project Nanhi Kali,Project Nanhi Kali,2182
1826491730900559,Keshava Rajanna B,Abishek Nb,2108
128035066864788,Yuva Matha,M Ramyalakshmi,2086
102268026167995,We Support Kusuma,Basavachetan,2069
104542962604530,ಭರವಸೆಯ ನಾಯಕಿ ಕುಸುಮ,Basavachetan,2068
102438579483971,Kusuma for RR Nagar,Basavachetan,2063
105448911769079,ಉದಯ್ ಕೆ ಎಂ ಕದಲೂರು,Vijay S,1983
