Page ID,Page name,Disclaimer,Amount spent (IDR)
23383061178,Prabowo Subianto,indonesia Adil makmur,773700
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,341146
1690573611256871,Pemerintah Kota Manado,Bryan Sumilat,295828
1419236281714929,Andrei Angouw,Bryan Sumilat,179475
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,59475
197545083607941,Harian Kompas,Harian Kompas,47617
92828041744,Sandiaga Salahuddin Uno,Sandiaga Salahuddin Uno,37016
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,34877
102712985995817,Sobat Airlangga Hartarto,Sobat Airlangga Hartarto,33373
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,27044
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,26386
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,23015
417497171919243,Pesona Indonesia,These ads ran without a disclaimer,13616
107451398732660,Teman Dito,Teman Dito,13074
103817945830465,Sobat Dito,Sobat Dito,10436
105978809075006,Curva Survey Indonesia,Curva Survey Indonesia,10399
105818752347206,Teman Airlangga Hartarto,Teman Airlangga Hartarto,10396
111864151754055,Esensi TV,Esensi Tv,9703
225743208016201,Grace Anastasia PSI,Partai Solidaritas Indonesia,9383
103013484811323,Jangan Lupa Sejarah,John Kamnahas,7086
108156498584853,Tetap Puan,Marabunta Family Cyber,6344
756567881057213,Airlangga Hartarto,Airlangga Hartarto,6048
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,5702
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,4716
104533848318771,Pemalang Today,Bayu Wicaksono,4451
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,4154
104427162506872,Fakta Anies,Fakta Anies,4132
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,4103
104899195891472,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,3635
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,3581
105313791512717,Jateng Sentris,Bayu Wicaksono,3492
110037828037739,Jateng Pedia,Bayu Wicaksono,3203
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,3172
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,2797
173776079818775,Saiful Mujani,Saidiman,2792
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,2547
100676262667808,Story Nusantara,Bayu Wicaksono,2421
101338198587608,Indonesia Luar Biasa,Bayu Wicaksono,2340
105308715676825,Filosofi Indonesia,Bayu Wicaksono,2272
113307277699173,Info Kebumen Ngapak,Bayu Wicaksono,2261
202555993805088,Caption,Bayu Wicaksono,2177
104317482149268,DPRD Provinsi Jawa Timur,Dinni Anggraeni,2096
112121101796090,Opini 2024,Juniar Dwi Harianto,2084
113058461386521,Mercusuar Indonesia,Bayu Wicaksono,2058
105930461325512,seminar_kesehatan2023,These ads ran without a disclaimer,1902
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,1779
103581752405141,Sobar Harahap,Ganjar Nusantara Indonesia,1776
882638978454921,Raja Juli Antoni,Raja Juli Antoni,1761
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,1620
110952238516382,Kiki Daliyo,Dwi Wantoro,1572
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,1559
108401655217559,Layanan Kemanusiaan DPP  Partai Gerindra,Layanan Kemanusiaan DPP  Partai Gerindra,1532
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,1485
101403669397488,Nikmatul Sugiyarto,Ganjar Nusantara Indonesia,1256
103306192050768,"Drs. Roem Kono, M.Ipol","Ryan Fahrichsan Kono, B.Com",1135
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,1031
104799384898162,Indonesia Berkabar,Bayu Wicaksono,964
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,844
100676262667808,Story Nusantara,Ganjar Nusantara Indonesia,824
105195635486519,Klise Nusantara,Ganjar Nusantara Indonesia,818
113058461386521,Mercusuar Indonesia,Ganjar Nusantara Indonesia,815
108676115131939,Nusantara Cerdas,Bayu Wicaksono,809
105333581077904,PT Pupuk Kaltim,PT Pupuk Kaltim,804
