Page ID,Page name,Disclaimer,Amount spent (HUF)
120370174702378,Magyarország Kormánya,Magyarország Kormánya,14312
543788999005363,ORIGO,Mediaworks Hungary Zrt.,9553
191461774219575,hirado.hu,hirado.hu,5904
1534911313439123,Ripost,Ripost,5661
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,5629
248172631940,Mandiner,Mediaworks Hungary Zrt.,5549
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,5271
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,4836
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,4702
193640214178356,Gyopáros Alpár,Gyopáros Alpár,4102
101281762616506,Magyar Katolikus Egyház,Magyar Katolikus Püspöki Konferencia Titkársága,4017
594088897289853,Alapjogokért Központ,Alapjogokért Központ,3635
147633001941737,kisalfold.hu,kisalfold.hu,3166
203389926415069,Magyar Honvédség,Magyar Honvédség,2807
178362315106,European Parliament,European Parliament,2661
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,2083
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,2049
264517713636590,PestiSracok.hu,PestiSrácok.hu,1888
992066384198880,Tóth Edina,Tóth Edina,1863
451844608304228,Metropol,Metropol,1189
405035972853835,OMV Filling Stations,OMV Hungária Kft.,1149
76748198685,Budapest Pride,Budapest Pride,1103
1418381101823292,Szivárványcsaládokért Alapítvány,Szivárványcsaládokért Alapítvány,1005
131283758531,HVG,HVG Kiadó ZRt.,955
100401808007704,EzaLényeg.hu,EzaLényeg.hu,940
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,858
107898832590939,European Commission,European Commission,760
270300439972751,Szemlélek,Szemlélek Alapítvány,752
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,739
694941900537141,Ágh Péter,Fidesz,733
102980451300295,Párbeszéd - Zöldek / Győr és környéke,Párbeszéd Magyarországért,725
100299381703981,Ps TV,PestiSrácok.hu,718
204564332928305,National Geographic Magazin Magyarország,These ads ran without a disclaimer,694
100905288315705,Jelen hetilap,Liberty Press Kft.,653
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,637
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,626
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,606
136387873164491,Csárdi Antal,LMP - Magyarország Zöld Pártja,546
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,505
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,494
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,475
100467642324899,Realista,Az Év Irodája,467
1549776058664755,"Németh Zoltán, Győr-Moson-Sopron vármegye elnöke",Győr-Moson-Sopron Megyei Önkormányzat,443
92932085233,TASZ,TASZ,443
215365671881695,Lounge Group,Lounge Group,419
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,395
447204268797621,RTL.hu,RTL.HU,372
102426795954406,Nobilis Márton,Nobilis Márton,348
109734398272339,Dr. Mészáros Lajos,Dr. Mészáros Lajos,340
519279158277826,Szülői Hang,Szülői Hang,339
287770891404,Jobbik-Konzervatívok,Jobbik Magyarországért Mozgalom,339
1926735160968885,Válasz Online,Válasz Online,335
520814838255629,Agapé Gyülekezetek Közössége,Agapé Gyülekezetek Közössége,328
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,318
108248022589754,Bosch Magyarország,Bosch Magyarország,305
1408906262689093,Nyitrai Zsolt,Fidesz,300
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,295
108346693873484,Győrffy Balázs,Balazs Gyorffy,291
109983377136210,Polgári Magyarországért Alapítvány,Polgári Magyarországért Alapítvány,290
196523737056247,NESCAFÉ,Nestlé Hungária Kft.,285
1215492498464496,Angyal Károly,Angyal Károly Tibor,283
142684465906231,Üdvhadsereg Salvation Army Hungary,Üdvhadsereg Szabadegyház Magyarország,280
221761091331222,Danube Institute,Danube Institute,269
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,233
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,222
161746613987047,Állampolgári Bizottság az Emberi Jogokért,Állampolgári Bizottság az Emberi Jogokért,219
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,216
215138878595900,Európai Bizottság Magyarországi Képviselete,Európai Bizottság Magyarországi Képviselete,212
85568463466,Mérce,Mérce,211
113375923695023,Fidesz Budapest,Fidesz Budapest,204
390232091384,Habitat for Humanity Magyarország,Habitat for Humanity Magyarország,203
109400335280737,Dóka Milán,Milán Dóka,192
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,190
104352305708088,Elemi.hu,Elemi.hu,190
261746367828,Budapest Airport,Budapest Airport,190
537817739693723,Brain Bar,Brain Bar,188
211156277497,WWF Hungary,WWF Hungary,162
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,161
1336586073071527,Életmódváltók,These ads ran without a disclaimer,158
170187966339475,Life.hu,Mediaworks Hungary Zrt.,149
116609705085092,BP18,BP18,133
851784814892644,Simicskó István,KDNP frakció,131
243470906428319,Juhász Hajnalka,Juhász Hajnalka,129
206829842043,Rétvári Bence,Rétvári Bence,127
113183730045421,Momentum Klímakörök,Momentum Mozgalom,123
778538352344518,Hollik István,Fidesz,114
887921287887805,Király Nóra,Király Nóra,114
144606418883602,MAGOSZ,Magyar Gazdakörök és Gazdaszövetkezetek Szövetsége,114
320645820787,Haszon magazin,Haszon magazin,113
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,112
124991704202615,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,109
127539005484626,Very Important Planet,thevip.hu,106
101040961353702,Temesvári Szilvia,Temesvári Szilvia Benedetta,106
102258971505967,Samsung SDI Hungary,These ads ran without a disclaimer,105
545872002109034,Matkovich Ilona,Matkovich Ilona Zsuzsanna,103
788960034452071,Potápi Árpád János,Potápi Árpád János,101
348148758663062,Indahouse Hungary,InDaHouse Hungary Egyesület,≤100
1869511526651884,Zsigmond Barna Pál,Fidesz,≤100
112694594992064,Mehr Licht,Mehr Licht,≤100
126893087354793,Európai Parlament,Európai Parlament,≤100
421262681731198,Vasarnap.hu,Kovács K. Zoltán Alapítvány,≤100
1867333200197695,Messer Hungarogáz,Messer Hungarogáz,≤100
104120465115094,Schaller-Baross Ernő,Schaller-Baross Ernő,≤100
1624742971133297,Sanofi Magyarország,Sanofi-Aventis Magyarország Kereskedelmi és Szolgáltató Zrt.,≤100
105774734948091,Hungarian Conservative,Hungarian Conservative,≤100
111032325184666,Beautycle,Beautycle,≤100
110292211697859,Erdélyi Rezső Krisztián Nézőpontja,Nézőpont,≤100
267882727864,Kubatov Gábor,Fidesz,≤100
