Page ID,Page name,Disclaimer,Amount spent (USD)
108657847619569,Goberna Ecuador,Goberna Ecuador,≤100
857378244370245,BanEcuador,BanEcuador,≤100
107735775460492,Infórmate Ecuador,Informate Ecuador,≤100
112828136753093,Augusto Guamán Rivera,Clemente Dennys Paz Becerra,≤100
2221570604786246,Primicias,Primicias,≤100
323805931445,Nature's Garden,Nature´s Garden,≤100
101056676141616,Asesoría Política - Goberna Ecuador,Goberna Ecuador S.A.S,≤100
105539772365757,Mentordemy,Mentordemy,≤100
148963240630570,Tomas Zevallos,Tomás Tupacyupanqui Zevallos Vera,≤100
195488207272178,Ciudadanía y Desarrollo,Ciudadanía y Desarrollo,≤100
495225060514172,Degso,Gabriela Veronica Chango Hermoza,≤100
755112194631002,Luis Segovia,Luis Enrique Segovia Mendoza,≤100
575635632522264,Dr. Roberto Gilbert Febres Cordero,Felipe Sojos,≤100
1420205544921824,Municipalidad Santo Domingo,Municipalidad Santo Domingo,≤100
171870950030850,Teodoro Gallegos Salem,Benigno Teodoro Gallegos Salem,≤100
109400701825446,Spartan International Academy,Spartan International Academy,≤100
423012001497916,Darwin Pereira,Darwin Pereira,≤100
101129578539033,Thinkia,These ads ran without a disclaimer,≤100
177272335650177,Crecimiento Empresarial,Crecimiento Empresarial,≤100
120138160331599,EDUCATICS,Educatics,≤100
101765851519633,Martha Escobar Carbonelly,Martha Escobar Carbonelly,≤100
125335024157691,Promine,These ads ran without a disclaimer,≤100
104703872565471,Zoila Feminista,These ads ran without a disclaimer,≤100
