Page ID,Page name,Disclaimer,Amount spent (UYU)
2229936167288652,Juan Sartori,Equipo Juan Sartori,106
105896849068225,Great job,These ads ran without a disclaimer,≤100
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,≤100
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,≤100
102337244995366,Prudencia Uruguay,Santiago Raffo Arias,≤100
101576612559854,Encuentro ENFA,Encuentro EnFA,≤100
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,≤100
316246769083069,Corruptos Radio,Juan Andrés Gómez Robaina,≤100
104979284820672,CIEEN,These ads ran without a disclaimer,≤100
267264199961398,Change the World Model United Nations,These ads ran without a disclaimer,≤100
