Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Stundin,Stundin,19922
314036327204,VR,VR,18223
573559522797177,Flokkur fólksins,Flokkur Fólksins,12873
137524753533383,Miðflokkurinn,Miðflokkurinn,1381
182679738438175,Félag íslenskra náttúrufræðinga,These ads ran without a disclaimer,1291
154893001218870,ADHD samtökin,ADHD samtökin,1239
441539862613489,Foreldrasamtök gegn áfengisauglýsingum,Árni Guðmundsson,1206
108295544832396,Jóhann Páll Jóhannsson,Jóhann Páll Jóhannsson,1022
276274722490886,Alþýðusamband Íslands - ASÍ,Alþýðusamband Íslands - ASÍ,914
106979180938014,Samstöðin,Samstöðin ehf,537
192789944066997,Samtök ferðaþjónustunnar,Samtök ferðaþjónustunnar,320
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,258
245267163673,Bryndís Haraldsdóttir,Bryndís Haraldsdóttir,237
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,134
1196148503735000,Hagvangur,These ads ran without a disclaimer,≤100
110095967929912,Best Of The Best On Kickstarter,These ads ran without a disclaimer,≤100
395751610547784,Ammdadl,These ads ran without a disclaimer,≤100
186691125128189,Air Liquide,These ads ran without a disclaimer,≤100
107150858898643,Wiadomości dnia,These ads ran without a disclaimer,≤100
139666286225597,Euranet Plus - Official,These ads ran without a disclaimer,≤100
