Page ID,Page name,Disclaimer,Amount spent (HTG)
112903984551289,bejinedsl_official,These ads ran without a disclaimer,107
137704262972584,MobiHealthNews,These ads ran without a disclaimer,≤100
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100
