Page ID,Page name,Disclaimer,Amount spent (CRC)
102851155670931,mUEve,mUEve,2800
265843867173714,La Revista,La Revista,855
116150003163125,Fundación Pollitos de Hierro - Ayuda a niños con cáncer - Costa Rica,Fundación Pollitos de Hierro,834
102084562479533,Digital506,Digital506,703
116101581368158,wearecrazyenough,These ads ran without a disclaimer,594
102643532445938,Ada Acuña - Diputada,Jacqui Solano,585
117476041631671,AmCham Costa Rica,AmCham Costa Rica,560
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,560
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,560
100790446096988,De Esto No Se Habla,These ads ran without a disclaimer,175
1854196034809154,El Oráculo de Costa Rica,These ads ran without a disclaimer,≤100
310082752437679,Alvaro Reyes,These ads ran without a disclaimer,≤100
269896979745792,Programa Estado de la Nación,Manuel Alejandro Alfaro Alfaro,≤100
738777416145406,The Agam Agenda,These ads ran without a disclaimer,≤100
