Page ID,Page name,Disclaimer,Amount spent (PLN)
136884656519145,IOM Poland,International Organization for Migration,≤100
292514454554454,Cartrack Polska,Cartrack Polska,≤100
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,≤100
1683534065241470,OKO.press,OKO.press,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
102931488739,Platforma Obywatelska,Platforma Obywatelska,≤100
150617698324166,Polska Fundacja im. Roberta Schumana,Polska Fundacja im. Roberta Schumana,≤100
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
142614625077,WWF Polska,WWF Polska,≤100
107096355618744,Kongrespoloniimedycznej,Marek Rafał Ciesielski,≤100
406758116099067,Fundacja Kasisi,Fundacja Kasisi,≤100
