Page ID,Page name,Disclaimer,Amount spent (SAR)
104287698599631,Nurses News,These ads ran without a disclaimer,≤100
112784505220481,আষাঢ় আলো,These ads ran without a disclaimer,≤100
100249492929972,المنصة العامة,These ads ran without a disclaimer,≤100
112886218060643,Rhidoy khan,These ads ran without a disclaimer,≤100
107321462150831,MM Tour & Travel Agency,These ads ran without a disclaimer,≤100
103291355043978,Md Jahid Hassan 111,These ads ran without a disclaimer,≤100
