Page ID,Page name,Disclaimer,Amount spent (AUD)
177072498997234,NSW Electoral Commission,NSW Electoral Commission,7984
119246428679,NSW Labor,NSW Labor,5422
44701328033,NSW Liberal Party,"Liberal Party of Australia, NSW Division",5339
682268945137255,Chris Minns,Chris Minns MP,5208
213476079972,Essential Workers Deserve Better,Mark Morey,2207
192946087555045,Insurance Council of Australia,Insurance Council Australia,2086
156271657717715,Nature NSW,Nature Conservation Council of NSW,2073
105228161893855,Climate 200,Climate 200,1870
532962446729390,Australian Families,Department of Social Services,1270
24495551981,The Greens NSW,The Greens NSW,1233
280130718768016,Public Service Association of NSW,Public Service Association of NSW,1229
234642499897373,Fire Brigade Employees' Union (FBEU),Fire Brigade Employees Union,1006
105931422364976,Jacqui Scruby,Jacqui Scruby,801
492074414587353,Judith Hannan - Independent for Wollondilly & The Southern Highlands,Judith Hannan,773
350996037887,Beyond Zero Emissions,Beyond Zero Emissions,702
101589645013040,Thrive by Five,Thrive By Five,678
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,669
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,667
106572145637277,Helen Conway for North Shore,Helen Conway,645
101013236196328,Victoria Davidson for Lane Cove,Victoria Davidson,586
101934832754638,Joeline Hackman,Joeline Pty Ltd,580
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,527
328641501156991,United Workers Union,United Workers Union,524
76212817063,CARE Australia,CARE Australia,477
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,399
10113538711,WWF-Australia,WWF-Australia,390
453750595056,Cancer Council NSW,Cancer Council NSW,377
308746806571901,Advance Australia,Advance Australia,351
1776727752614025,Glencore,Glencore Australia,350
447447719391089,Health Care Providers Association,Health Care Providers Association,305
120462224723459,NSW Nationals,National Party of Australia - NSW,293
89794331215,Oxfam,Oxfam Australia,290
879712192044319,Animal Justice Party NSW,Animal Justice Party NSW,281
182564410468,Australia for UNHCR,Australia for UNHCR,269
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,237
494820897261439,Bank Australia,Bank Australia,236
113189828261610,Therese Fedeli - Liberal Candidate for Leppington,"Liberal Party of Australia, NSW Division",219
92824008332,Plan International Australia,Plan International Australia,217
8422338499,The Wilderness Society,The Wilderness Society,212
115906901777839,Stuart Ayres,"Liberal Party of Australia, NSW Division",197
101915752794492,Julia Little - Labor for Drummoyne,Julia Little - Labor for Drummoyne,197
102735262506370,Amanda Findley for South Coast,The Greens NSW,181
129209787133659,NSW Nurses and Midwives' Association,NSW Nurses and Midwives' Association,174
101929529433523,Dominic King - Greens for Oxley,The Greens NSW,160
105084998845350,BPH Energy,BPH ENERGY LTD,156
852683904851466,Lyndal Howison - Labor,NSW Labor,154
67258704085,"The University of Newcastle, Australia","The University of Newcastle, Australia",148
108132532190868,Ciara Denham - Greens for Tweed,The Greens NSW,147
1391345791086871,Jason Yat-sen Li MP,JASON YAT-SEN LI,146
68280472472,Queensland Conservation Council,Queensland Conservation Council,145
103217184488035,Kobi Shetty - Greens candidate for Balmain,The Greens NSW,142
511733382217797,Central Coast Greens,The Greens NSW,137
