Page ID,Page name,Disclaimer,Amount spent (USD)
260152051240875,Alexander B. Cummings,Alexander B. Cummings,≤100
101555799526242,Liberians United for Cummings,Liberians United for Cummings,≤100
322865159833,RCD Espanyol de Barcelona,These ads ran without a disclaimer,≤100
