Page ID,Page name,Disclaimer,Amount spent (HUF)
103946674951254,Kötter Tamás,Megafon,17305
109217671008015,A kopasz oszt,Megafon,17015
118152054556475,Deák Dániel,Megafon,14914
102414628645144,Korondy Tamás,Megafon,11543
224274995688487,Bohár Dániel - Riporter,Megafon,11190
503614639975773,Trombitás Kristóf,Megafon,10589
543788999005363,ORIGO,Mediaworks Hungary Zrt.,6553
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,6166
278117815576023,EU Justice and Consumers,EU Justice and Consumers,5995
286759004682537,Tranzit,Kommentár Alapítvány,5404
248172631940,Mandiner,Mediaworks Hungary Zrt.,4627
112872841638481,Jászberény többet érdemel,Jászságszava,2809
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,2555
1534911313439123,Ripost,Ripost,2074
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,1719
191461774219575,hirado.hu,hirado.hu,1627
149302881895521,Pócs János,Fidesz,1568
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,1549
178362315106,European Parliament,European Parliament,1461
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,1305
109414841321682,Magyar Falu Program,Miniszterelnökség,1045
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,841
115388925185513,Magyar Szocialista Párt,MSZP,667
265672590604606,Makronóm.Blog,Makronóm.Blog,621
451844608304228,Metropol,Metropol,611
108346693873484,Győrffy Balázs,Győrffy Balázs,576
1265353903615539,Oeconomus,Oeconomus,550
594088897289853,Alapjogokért Központ,Alapjogokért Központ,540
131283758531,HVG,HVG Kiadó ZRt.,534
102426795954406,Nobilis Márton,Nobilis Márton,465
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,439
408924035951553,Körforrás,Körforrás,436
851784814892644,Simicskó István,KDNP frakció,433
887921287887805,Király Nóra,Király Nóra,414
100299381703981,Ps TV,PestiSrácok.hu,402
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,394
162344823835042,atlatszo.hu,atlatszo.hu,378
447204268797621,RTL.hu,RTL.HU,361
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,358
1215492498464496,Angyal Károly,Angyal Károly,346
307618232709851,Hidvéghi Balázs,Fidesz - Magyar Polgári Szövetség,334
109528965046103,MCC Feszt,Mathias Corvinus Collegium,334
108248022589754,Bosch Magyarország,Bosch Magyarország,329
345496092135627,Hír TV,Mediaworks Hungary Zrt.,300
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,299
304448239602944,Minden Doboz Visszajár,Minden Doboz Visszajár,298
1920158678081160,Nemzetpolitikai Államtitkárság,Nemzetpolitikai Államtitkárság,293
191946490841225,Dúró Dóra,Dúró Dóra,280
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,273
267168140529488,György László,György László,262
264517713636590,PestiSracok.hu,PestiSrácok.hu,261
788960034452071,Potápi Árpád János,Potápi Árpád János,258
559815760813435,Herczeg Zsolt,Fidesz,220
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,195
1926735160968885,Válasz Online,Válasz Online,189
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,185
1983509825309480,Tóth Endre,Momentum Mozgalom,177
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,174
490030231058740,444,Magyar Jeti Zrt - 444.hu,160
1377431695828132,Nagy István,Dr. Nagy István,160
123910440019,Renew Europe,Renew Europe Group,151
113375923695023,Fidesz Budapest,Fidesz Budapest,143
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,141
206829842043,Rétvári Bence,Rétvári Bence,135
102641477991941,bahir.hu - BAHÍR,Zöld Baranya Egyesület,130
1722969024662464,Civil Összefogás Fórum,CÖF-CÖKA,129
215551471947529,Sajómente,Sajómente,126
221761091331222,Danube Institute,Danube Institute,116
1405665623004645,"Földi László, országgyűlési képviselő","Földi László, országgyűlési képviselő",105
106236922109249,Hajnal-2026,Hajnal-2026,≤100
109306435499597,Szabad Vonalzó,Humán Platform,≤100
76945222898,Startlap,Central Médiacsoport Zrt.,≤100
102401058671244,Készpénzmentes Zóna,Uniomedia Kommunikációs Ügynökség Zártkörűen Működő Részvénytársaság,≤100
