Page ID,Page name,Disclaimer,Amount spent (NIO)
105244892454763,Mundo esotérico la videncia en tus manos,These ads ran without a disclaimer,101
658136670883494,Tecnológico Nacional,Instituto Nacional Tecnológico - INATEC,≤100
267264199961398,Change the World Model United Nations,These ads ran without a disclaimer,≤100
