Page ID,Page name,Disclaimer,Amount spent (INR)
54779960819,United Nations,United Nations with Facebook Ad Credits,12191
30290552843,Greenpeace India,Greenpeace India Society,6108
103704155350118,Gates Foundation India,The Bill & Melinda Gates Foundation,5760
68793499001,UNICEF,UNICEF with Facebook Ad Credits,4434
1631595667106434,Priya Krishna,Priya Krishna,3476
238044912896496,HISTORY,Nitesh Singh,3395
107395897271506,Kutumb,Swatantra Verma,3003
21169267101,Give,Give,2878
447540119348781,Gali Somasekhara Reddy,Venkatesh Hari Krishna,2856
105112579108483,No Comments,Basavachetan,2827
102099855874205,40% ಸರ್ಕಾರ,40percentsarkara,2399
247698975430137,Basava Nadina Bhagiratha,Vishwanath Bs,2354
100626912687369,ಕೈ ಏರಿಸಿ ಕರುನಾಡಿಗಾಗಿ,Kai Yerisi  Karunadigagi,2310
294493857651676,Rahul Gandhi,Indian National Congress,2141
298451310555,Volvo Car India,These ads ran without a disclaimer,2125
101730022772513,Dhananjaya Gangadharaiah,Dhananjaya Gangadharaiah,1894
104920508866115,Bengaluru Design Festival,Sreekala Krishnakumar,1710
201141296623500,Prakash Koliwad,DesignBoxed,1689
1743067122437159,R Manjunath MLA,Kiran Kumar M,1574
954298964703081,Abbott FreeStyle,These ads ran without a disclaimer,1547
103360694372255,Namma BNP,Synergos Tech Consulting Services Pvt. Ltd.,1518
107533605102536,Panchanagouda Dyamanagoudar Official,Sangmesh Kallappa Modi,1265
291419550990676,Krishna Byre Gowda,Satish Singh,1116
139429406230702,Kumaraswamy for CM,Xodify,848
109707661884154,Indian Compass,theindiancompass.com,844
692784860846810,A Ravi,Incredible Mission - Mahaajana Group,842
109888271582555,Be The Change For TB,Johnson & Johnson India Private Limited,831
639694792790462,Umesh Shetty,Basavachetan,788
109354741887336,Udhay Anna - உதய் அண்ணா,Politicode,779
111625317182506,Inayat Ali,DesignBoxed,755
20386543316,WWF-India,Mukesh Nauhwar,678
107725405497106,Lokesh Talikatte,Apoorva Hm,674
100110012911465,Prasadraj Kanchan,Prasadraj Kanchan,662
179172048837067,Paul Rosolie,These ads ran without a disclaimer,651
369780283211302,Dr. Sudhakar K,Dr. K Sudhakar,605
108394644823710,Sunil Gowda,Sunil Sun,605
491580774286451,Suryakanth Nagamarapalli,Vilas Vijay Kulkarni,550
103782051383159,School of Politics,School of Politics,516
261810094357404,Shivaram Hebbar,Gundala Rahul,515
468618699957192,S R Patil - Shivanagouda R Patil,Tejraj Patil,438
354367235067876,B P MANJE GOWDA -Baguru Manjegowda,PE- POLL Analytics LLP,421
1528166434074762,Ashok Kumar Rai Kodimbady,Saragur Ramesh Venugopal,393
105671775473178,Jan Suraaj,Jan Suraaj,376
542975576226588,My Leaders,MYLEADERS TECHNOLOGIES,375
102829655999310,Abdul Hameed Mushriff - ಅಬ್ದುಲ್ ಹಮೀದ್ ಮುಶ್ರೀಫ್,Nitesh Mahesh Pogul,353
100593012792684,Keerthan Kumar,Utkarsh Ayush,344
100318388970813,Tribal Welfare Department Karnataka,Shivkumar Reavansiddappa Mamadapur,306
159111004444064,NACO India,Naco India,276
1631196377103183,Sleepwell Foundation,Sleepwell Foundation,271
185841844832037,Scroll,These ads ran without a disclaimer,267
1488581191158902,Conscious Planet,Isha outreach,260
1418673848396428,H D Kumaraswamy,Pancharatnayojane,240
321849925071414,Dr. Parthasarathi,P V Parthasarathi,212
107663785351084,Nimma Siddhu Patil-Tegnur   ನಿಮ್ಮ ಸಿದ್ದು ಪಾಟೀಲ್- ತೆಗ್ನೂರು,Siddharam Apparao Patil,212
111785508429928,Aramane Shankar,Shivkumar Reavansiddappa Mamadapur,209
441249902634004,Baba Siddique,Baba Siddique,207
104133651517892,Team Siddaramaiah,Mohammed Zubair,201
103439112577524,Sanjivkumar Navalagund,Mallikarjun Pujari,200
108525405331801,Dr. A R Belagali,Nitesh Mahesh Pogul,200
109986065209042,Mera Apna Rahul,Mera Apna Rahul,199
696662543693222,Manjunath Rajajinagar,Manjunatha,193
1977404435919621,Ravish for Challakere MLA,Raju Haligere Malleshappa,192
169431409884839,Srinivas Gowda Hanumaiah,Digiants,185
125009174256991,S Harish,Sharva Creative Communications,180
522250264487836,K.B Prasanna Kumar,Avinash Nompi P,169
1510631479236816,Hawa Badlo,social cloud ventures Pvt Ltd,162
363635887172271,Anandgouda B. Doddamani,Anand Madivalappa Byalal,159
105574445023839,Govardhan GC,Govardan Gc,156
1737772143174400,Bombay Shaving Company,These ads ran without a disclaimer,153
449538358418368,GE,These ads ran without a disclaimer,149
104616419155379,Sanjay Nimbannavar,These ads ran without a disclaimer,148
107113000831690,Dr.Manik Saha,maniksaha.com,141
105629428970283,Raija Solar,Raija Solar,137
109324341847519,Basavaraj Bommai Fans Club,Mohankumar Hp,134
1433075113609108,Rakhee Rathore,Mukesh Kumar Yadav,131
102123079337554,International Society for Krishna Consciousness,ISKCON Delhi,130
247464806179953,S M Nasar,S N Asim Raja,128
100735178208398,Udyami India,Samadhan Samiti,127
108850188718272,K M Vinayaka,Vinayaka K M,118
108209555020383,B somashekar,RMT,115
132480390432415,Jindal Stainless Solutions,Chariot Media,113
660476430787331,Gaurav Pandhi,Gaurav Pandhi,108
674757045920691,Jayadev Galla,Aditya Vemulapalli,107
101169975741947,Brandscouncil Ratings,Council for Brand Business Promotions & Research,106
105124865726721,Medapati Prakash Reddy,Medapati Prakash Reddy,101
100561291852617,Ashok Mruthyunjaya - Mahadevapura President AAP,Ashok Mruthyunjaya,≤100
114717553693865,Liberal TV,Liberal TV Punjabi,≤100
101660868074292,Mahesh thakoor Bjp Udupi,Vijay S,≤100
109485930750665,Agni Herbbals,C Rajivkannu,≤100
537021156329658,Sukhbir Singh Jaunapuria,Pankaj Sharma,≤100
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,≤100
102275329396663,GS Shyam,Shyam Gollarahally Siddappa,≤100
104343024695257,Nisarga Narayanaswamy,Venkateshappa Sunil,≤100
148415565260574,Schneider Electric,These ads ran without a disclaimer,≤100
689591581145844,G B JyothiGanesh MLA,Kolala Siddalingappa Rakesh,≤100
102662739031826,Veena Serrao,Kamran  Shahid,≤100
