Page ID,Page name,Disclaimer,Amount spent (CRC)
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,2335
643513979193133,Justicia para Beatriz,Neuma,1198
216239121726959,Mandaguevo,Mandaguevo,542
100248039454311,Mi Canton Digital,Mi Canton Digital,542
856012741442139,Ipas LAC,Neuma,223
102084562479533,Digital506,Digital506,115
265843867173714,La Revista,La Revista,102
143845705697178,Equipo Fotográfico,These ads ran without a disclaimer,≤100
1697191247176676,Diego Miranda Méndez,Diego Miranda Méndez,≤100
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,≤100
102257292713372,Alejandra Morales,These ads ran without a disclaimer,≤100
1823807254333065,Soy Más País,These ads ran without a disclaimer,≤100
