Page ID,Page name,Disclaimer,Amount spent (VND)
108390095364515,Phạm Văn Thanh- Đặc Trị Xương Khớp,These ads ran without a disclaimer,21179
109079315342282,Phong Thủy Thiên Phúc,These ads ran without a disclaimer,8922
105355282148912,Phạm Văn Thanh - Lương Y Vùng Cao,These ads ran without a disclaimer,4681
102833359215349,Chủ.Tịch Vũ Nga,These ads ran without a disclaimer,3628
919479674872321,Báo Nghệ An,Báo Nghệ An,1517
101341567944335,Xuất Khẩu Lao Động Nhật Bản Uy Tín số 1- DECO,These ads ran without a disclaimer,505
100354958698407,Vui App - Chi lương Linh hoạt,These ads ran without a disclaimer,326
1831330046916094,Tuyển Dụng Giáo Viên Hà Nội,Tuyển Dụng Giáo Viên Hà Nội,≤100
120005451080385,Tham gia miễn phí-31,These ads ran without a disclaimer,≤100
106864984981716,Tài liệu ôn thi viên chức giáo viên TP. HCM,Tài liệu ôn thi viên chức giáo viên TP. HCM,≤100
