Page ID,Page name,Disclaimer,Amount spent (CRC)
100508562815254,Juan Diego González Picado,Juan Diego González Picado,3505
404471786282289,"Instituto Nacional de las Mujeres, INAMU",These ads ran without a disclaimer,2174
101955851918321,Alcaldía de Alajuela,Alcaldía de Alajuela,1510
123191400766960,Incubadora +Cr,+Costa Rica,1347
117702158266385,Antonio Álvarez Desanti,Antonio Álvarez Desanti,1087
265843867173714,La Revista,La Revista,555
1795497667358382,Somos AFZ,These ads ran without a disclaimer,543
102851155670931,mUEve,mUEve,527
264790507544247,Alianza por Sarchí,Alianza por Sarchí,387
1697191247176676,Diego Miranda Méndez,Diego Miranda Méndez,330
102643532445938,Ada Acuña - Diputada,Ada Acuña - Diputada,240
109630058836067,Nicaragua Renacerá,These ads ran without a disclaimer,≤100
104592172188409,Best Novel,These ads ran without a disclaimer,≤100
168887553171428,Benjamin Romero,These ads ran without a disclaimer,≤100
