Page ID,Page name,Disclaimer,Amount spent (BSD)
114606549484,Philip Brave Davis,The Office of The Prime Minister Bahamas,≤100
223866858074475,This TIME McAlpine,Frederick Antonio Mcalpine,≤100
108785284600576,"J. Kwasi Thompson, MP East Grand Bahama",Kwasi Malik Thompson,≤100
108786101365665,Senator Maxine Seymour,Maxine Valarie Seymour,≤100
