Page ID,Page name,Disclaimer,Amount spent (UYU)
2229936167288652,Juan Sartori,Equipo Juan Sartori,1044
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,899
721629447857727,567 El Espacio,Sol Ines Pereyra Zunin,359
860395507438977,Compromiso con el Cambio,Santiago Raffo Arias,346
2332750643467917,Yamandú Costa,José Manuel Gutiérrez Pereira Das Neves,232
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,231
100492222711808,Somos Todos Uruguayos,Somos Todos Uruguayos,111
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,≤100
108562965017764,vaccottifer,These ads ran without a disclaimer,≤100
339506493370193,Richard Sander,Richard Saul Sander Darín,≤100
130136833750497,IELTS Official,These ads ran without a disclaimer,≤100
1424003061235730,Asociación Autismo en Uruguay,Arlene Raquel Navarro Aguiar,≤100
1573569742675365,Voltalia,These ads ran without a disclaimer,≤100
