Page ID,Page name,Disclaimer,Amount spent (IDR)
23383061178,Prabowo Subianto,indonesia Adil makmur,698461
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,79922
107611851968705,Sumsel Dukung Ganjar,Ganjar Nusantara Indonesia,66081
104799384898162,Indonesia Berkabar,Ganjar Nusantara Indonesia,52889
197545083607941,Harian Kompas,Harian Kompas,25117
102317908914727,Climate Justice Indonesia,Climate Justice Indonesia,23978
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,23857
101491652672085,Gagasan Banyuasin,Ganjar Nusantara Indonesia,19354
101552865962561,GP Oku Raya,Ganjar Nusantara Indonesia,18779
111241268349257,Ogan Komering ilir Cerita,Ganjar Nusantara Indonesia,18606
111272021680009,Cendekiawan Palembang,Ganjar Nusantara Indonesia,18248
39684526732,Wanda Hamidah,Yayasan Infobox,14182
173776079818775,Saiful Mujani,Saidiman,13366
109152778730274,Miea Kusuma,Yayasan Infobox,13047
104551891580390,Fahira Idris,Nurazmi Batubara,11676
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,11163
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,11023
111864151754055,Esensi TV,Esensi Tv,9564
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,9057
101403669397488,Nikmatul Sugiyarto,Septian Raharjo,8625
110952238516382,Kiki Daliyo,Dwi Wantoro,8549
813887722072071,Yayasan Pundi Amal Bakti Ummat,Yayasan Pundi Amal Bakti Ummat,7469
103290336009963,Akbar Faizal Uncensored,Yayasan Infobox,7193
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,7112
444318475704011,Yayasan Bangun Kecerdasan Bangsa,Yayasan Bangun Kecerdasan Bangsa,6890
217841272115804,Kabar Golkar,Yayasan Kabar Golkar,6781
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,6577
104708079203574,Airlangga Hartarto 2024,Yayasan Infobox,6353
1481929088506672,Andini Effendi,Yayasan Infobox,5774
106883058905796,Tanda Seru,Aditia Ramdani,5605
104622532469179,Populis,Aditia Ramdani,5503
102122622640795,Catatan Menko Airlangga,Yayasan Golkar Institut,5087
104054595928021,Bakti Untuk Rakyat,Fahmi Husaini Sanum,5046
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,4733
103581752405141,Sobar Harahap,Septian Raharjo,4409
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,4153
108511588277325,Galeria Konveksi,Solehudin,4092
111705291366075,Sobat Erick Thohir,Antonius Maghu Ate,4043
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,3837
110056788323890,Pikiran Indonesia,Ganjar Nusantara Indonesia,3750
895727830637189,Relawan Puan,Miftakhul Ansori,3674
108156498584853,Tetap Puan,Marabunta Family Cyber,3459
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,3446
101101492306034,Mega News,Siti Sarah Iskandar,2954
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,2849
101428652793656,Readktif,Aditia Ramdani,2839
342449962923657,Berita Ganjar Pranowo,Septian Raharjo,2812
756567881057213,Airlangga Hartarto,Airlangga Hartarto,2148
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,2021
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,1521
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,1280
100634344801574,Gus Raharjo,Septian Raharjo,1156
104830667806476,Melihat Indonesia,Septian Raharjo,1133
102273039070802,Info Terkini,Muhammad Miftakhunnaim,1025
103581752405141,Sobar Harahap,Ganjar Nusantara Indonesia,895
108676115131939,Nusantara Cerdas,Ganjar Nusantara Indonesia,748
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,726
312490859193724,mensbatik,Bayu Setayudha,685
105195635486519,Klise Nusantara,Ganjar Nusantara Indonesia,644
107565455160464,Indonesia Opini,Ganjar Nusantara Indonesia,631
105308715676825,Filosofi Indonesia,Ganjar Nusantara Indonesia,631
101403669397488,Nikmatul Sugiyarto,Ganjar Nusantara Indonesia,628
104843487722931,Portal Islam id,Portal Islam ID,613
202555993805088,Caption,Ganjar Nusantara Indonesia,558
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,555
113058461386521,Mercusuar Indonesia,Ganjar Nusantara Indonesia,513
100739975934515,Kemajuan Tanah Air,Muhammad Miftakhunnaim,500
108695584343029,Baik Untuk Kita,Muhammad Miftakhunnaim,491
101338198587608,Indonesia Luar Biasa,Ganjar Nusantara Indonesia,449
102497641558430,Indonesia Tolak HOAX,Muhammad Miftakhunnaim,448
103089332689511,BRANI-Barisan Airlangga Untuk Indonesia,Robby Binur,413
1493406434320579,Institut Fundraising Indonesia,These ads ran without a disclaimer,395
108571334357297,Melangkah Lebih Baik,Muhammad Miftakhunnaim,377
110100218339060,Wahai Ibu Pertiwi,Muhammad Miftakhunnaim,365
105185532388050,Dr. Agus Masrianto,These ads ran without a disclaimer,308
100359258525418,Pemulihan Lebih Baik,Muhammad Miftakhunnaim,301
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,298
100676262667808,Story Nusantara,Ganjar Nusantara Indonesia,291
107241861191421,Ilmu Tambang,Ilmu Tambang,151
109335605140131,Invest SEA,These ads ran without a disclaimer,102
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,≤100
111508197374332,ADB Southeast Asia Development Solutions - SEADS,These ads ran without a disclaimer,≤100
10423517786,Harvard Business Review,These ads ran without a disclaimer,≤100
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,≤100
106282688304118,Discover Daxing,These ads ran without a disclaimer,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
