Page ID,Page name,Disclaimer,Amount spent (DKK)
63691965101,UNICEF Danmark,UNICEF Danmark,4396
101875098313543,Andel,Andel,3947
399210657232918,PlanBørnefonden,PlanBørnefonden,3622
65929129383,Røde Kors,Røde Kors,3505
116269191760882,DSB,DSB,3097
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,2245
67571270393,Red Barnet,Red Barnet,2011
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,1862
26458152911,SOS Børnebyerne,SOS Børnebyerne,1628
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1505
12860228293,Politiken,Politiken,1408
111064405631701,nemlig.com,nemlig.com,1332
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,1284
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,1270
12787473132,Berlingske,Berlingske,1210
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,1175
748887235210811,Obton Forvaltning A/S,Obton A/S,877
72672361910,Børns Vilkår,Børns Vilkår,865
123653695693986,Motatos Danmark,Motatos,856
159000594147871,Mary Fonden,Mary Fonden,788
55365680705,Greenpeace Danmark,Greenpeace Danmark,751
104544224264943,3F Transport,3F Transport,690
342716189117135,Sparekassen Danmark,Sparekassen Danmark,652
304554445813,Videncentret Bolius,Videncentret Bolius,613
867877683280051,Weekendavisen,Weekendavisen,589
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,567
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,504
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,504
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,454
110560691837684,SolCompagniet,SolCompagniet,419
133707013355759,Danner,Danner,379
111095867334448,Rent Hav,Rent Øresund,365
246977185497434,Plastic Change,Plastic Change,317
47703234827,Københavns Hovedbibliotek,Københavns Hovedbibliotek,301
