Page ID,Page name,Disclaimer,Amount spent (IDR)
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,3022971
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,1075774
110419528729730,Golkar Makassar,Yayasan Golkar Institute,563611
23383061178,Prabowo Subianto,indonesia Adil makmur,289681
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,271107
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,261057
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,157011
104830667806476,Melihat Indonesia,Melihat Indonesia,95234
102793242742002,Jaksapedia,JAKSAPEDIA,93970
111864151754055,Esensi TV,Esensi Tv,90032
105984728799517,Sulsel Dukung Ganjar,Ganjar Nusantara Indonesia,49688
695605000462574,CNN Indonesia,CNN Indonesia,42140
102656349157647,Tugimanisme,Tugimanisme,40786
100649018546817,GanjarFans,GanjarFans,36385
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,30858
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,27543
197545083607941,Harian Kompas,Harian Kompas,27024
102213799392946,Nuansa 2024,These ads ran without a disclaimer,21938
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,21320
349963858704476,Komit Digital,Komit Digital,21143
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,20339
108588825584953,Rakhmat Kasjim,These ads ran without a disclaimer,19514
103581752405141,Sobar Harahap,Sobar Harahap,19020
1547369918837496,Zulkifli Hasan,Media Center PAN,18727
1500140530273695,Kimia Farma Care,Kimia Farma,14987
105078775340816,Satuan Tugas UU Cipta Kerja,Satuan Tugas UU Cipta Kerja,13952
102213799392946,Nuansa 2024,Nuansa 2024,13504
117799294648639,Rangkai Digital,Sukma Ramadhani,13158
186128434866777,Asri Tadda,Asri Tadda,12170
104427162506872,Fakta Anies,Fakta Anies,11717
105903795626960,Ruangcuan.com,Ruangcuan.com,11664
105523409172833,Kicauan Garuda,These ads ran without a disclaimer,11395
110438625290456,Benteng Perkasa,Benteng Perkasa,11318
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,11219
582402568517453,Coretan Kehidupan,Coretan Kehidupan,9752
1165819730216749,Global Ehsan Relief Indonesia,Global Ehsan Relief Indonesia,9334
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,8793
39253583478,PDI Perjuangan,PDI Perjuangan,7861
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,7722
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,7408
102273039070802,Info Terkini,Muhammad Miftakhunnaim,7135
2226767280926469,Puteri Anetta Komarudin,Puteri Anetta Komarudin,6333
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,6085
113441885019936,Kawan Sigit Raditya,Muhamad Rizqy Mubaroq,5900
101866128977837,Belajar Pemilu,Muhammad Basir,5600
110799152010497,Prabowo Lanjutkan Kepemimpinan,These ads ran without a disclaimer,4839
106690092440342,Pemilu KIT,Ramdan Casmara,3931
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,3368
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,3269
108511588277325,Galeria Konveksi,Solehudin,3127
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,3085
1413233442285275,Prabowo Untuk NKRI,Prabowo Untuk NKRI,2941
803249480013556,Inside Tokopedia,These ads ran without a disclaimer,2893
105940845096956,Borneo Digital Plus,Borneo Digital Plus,2865
110374910559926,Jaringan Bonus Demografi,These ads ran without a disclaimer,2298
116715223517954,YouSee Indonesia,YouSee Indonesia,2075
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,2060
366143080610045,Kelas Online Membuat Website,KelasMaster.id,1951
101018876155889,Aji Mulyo Subagyo,These ads ran without a disclaimer,1854
756567881057213,Airlangga Hartarto,Airlangga Hartarto,1663
113990188284442,Bugar Produktif,Aditya Rachmat Pamungkas,1536
100159712647702,Fakta Anies Baswedan,Gerakan Perubahan,1380
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,1377
312490859193724,mensbatik,Bayu Setayudha,1269
107241861191421,Ilmu Tambang,Ilmu Tambang,1250
109483748809663,Template Grafis Premium,Template Grafis Premium,1238
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,882
112121101796090,Opini 2024,Opini 2024,810
106004407402000,Cakap Politik,Cakap Politik,751
118734481202493,Prihati Utami,Dwi Wantoro,740
172623783230266,Fraksi PKS DPRD Kota Yogyakarta,Dzikri Asykarullah,719
114012201650176,Fakta Terselubung,Fakta Terselubung,703
102497641558430,Indonesia Tolak HOAX,Muhammad Miftakhunnaim,670
110750361762052,Pikiran Rakyat,Desta Darmawansyah,650
107674052345943,Racik Digital,Angga Syahputra,630
110100218339060,Wahai Ibu Pertiwi,Muhammad Miftakhunnaim,607
108571334357297,Melangkah Lebih Baik,Muhammad Miftakhunnaim,597
110952238516382,Kiki Daliyo,Kiki Daliyo,572
100359258525418,Pemulihan Lebih Baik,Muhammad Miftakhunnaim,550
1824152721248355,Berita Kita,Berita Kita,521
1750327695198658,Kordias Pasaribu SH MSi,These ads ran without a disclaimer,490
108695584343029,Baik Untuk Kita,Muhammad Miftakhunnaim,475
100344898567033,Reno Asmuruf,These ads ran without a disclaimer,441
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,439
255601878216867,Komisaris Politik,Komisaris Politik,399
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,399
102791229290192,Caleg Stater Kit,Caleg Stater Kit,360
