Page ID,Page name,Disclaimer,Amount spent (EGP)
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,631
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,173
1517088885216557,AIG,These ads ran without a disclaimer,155
192320965049184,الإعلامية نيفين منصور,الإعلامية نيفين منصور,107
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,≤100
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,≤100
100980039200965,Pet clinic - Dr.Ameera AlKhayat,These ads ran without a disclaimer,≤100
1012904038778488,سامح فتحي حبيب,سامح فتحي حبيب,≤100
666470146818916,مؤسسة جبر القلوب - GabrAlqulub,مؤسسة جبر القلوب - GabrAlqulub,≤100
110734497396339,محمود سامي - 𝐌𝐚𝐡𝐦𝐨𝐮𝐝 𝐒𝐚𝐦𝐲,محمود سامي - 𝐌𝐚𝐡𝐦𝐨𝐮𝐝 𝐒𝐚𝐦𝐲,≤100
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,≤100
308088503057656,النائب محمود عصام,النائب محمود عصام,≤100
112884131660592,أسامة جاويش-Osama Gaweesh,These ads ran without a disclaimer,≤100
199703440927711,Print Shop,These ads ran without a disclaimer,≤100
106719921012688,Ahmed Bahaa Shalaby-أحمد بهاء شلبي,Integrated Marketing Communications For Media.IMC,≤100
110117941114440,Emirates Loves Egypt - الإمارات تُحبْ مصر,These ads ran without a disclaimer,≤100
121565980915958,سلسلة تأسيس The best start,These ads ran without a disclaimer,≤100
106633301506504,النائب الدكتور علي مهران,النائب الدكتور علي مهران,≤100
560418354025009,محمد هنداوى Mohamed Hendawy,محمد هنداوى Mohamed Hendawy,≤100
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,≤100
108911024572017,المجلس المصري لحقوق الانسان والتنمية,These ads ran without a disclaimer,≤100
118932207798163,Rehab Eltehewy - رحاب التحيوي,Rehab Eltehewy - رحاب التحيوي,≤100
103342432124287,Abdullah Mahmoud Elrefaey,Abdullah Elrefaey,≤100
114656270386906,النائب الصافي عبد العال الصغير,النائب الصافي عبد العال الصغير,≤100
354968941204659,الدكتور أيمن أبو العلا عضو مجلس النواب,الدكتور أيمن أبو العلا عضو مجلس النواب,≤100
181524565276709,الهلال الأحمر المصري - Egyptian Red Crescent,الهلال الأحمر المصري - Egyptian Red Crescent,≤100
103291013528894,Dr.Mokhtar Gomaa,Dr.Mokhtar Gomaa,≤100
