Page ID,Page name,Disclaimer,Amount spent (XCD)
482198868521917,Asot Michael,Asot A. Michael,1280
111347180673351,Anthony Smith Jr.,Anthony Smith,≤100
251067568809208,St. John's Rural North,Angelica Ayoka O'Donoghue,≤100
354192254667229,Antigua Barbuda Workers Union,Antigua & Barbuda Workers Union,≤100
109452985104987,Officialjombo1,These ads ran without a disclaimer,≤100
