Page ID,Page name,Disclaimer,Amount spent (JMD)
82928774489,Panda Security,These ads ran without a disclaimer,≤100
100696586305964,Fine Art Photography Prints by Rico X.,These ads ran without a disclaimer,≤100
102984361463961,Igrow Academy,These ads ran without a disclaimer,≤100
107776475292233,876united,These ads ran without a disclaimer,≤100
