Page ID,Page name,Disclaimer,Amount spent (VEF)
11449543593,Carlos Ocariz,an advertiser in Venezuela,2500000
102909028767557,Nabil Maalouf,an advertiser in Venezuela,1250000
37896015468,"Embajada de los EE.UU., Venezuela",an advertiser in Venezuela,500000
106297255064534,Julio Fuenmayor,an advertiser in Venezuela,500000
596206767151427,Julio Borges,an advertiser in Venezuela,250000
100520825048827,Movant Connection,These ads ran without a disclaimer,22500
358442097543367,Materia,These ads ran without a disclaimer,≤100
113051338432053,Franco Aura Rosa,These ads ran without a disclaimer,≤100
668479916637069,NES Fircroft,These ads ran without a disclaimer,≤100
102332732825754,política,These ads ran without a disclaimer,≤100
139681112726364,Boletín de la Computación,These ads ran without a disclaimer,≤100
190175260992658,Raul Cubilla,These ads ran without a disclaimer,≤100
105645202272681,Migración Hoy,These ads ran without a disclaimer,≤100
