Page ID,Page name,Disclaimer,Amount spent (HUF)
109637397268775,Nyugati Pályán,Splendidea Communications Kft,42166
2221255224761829,Együtt Újpestért Összefogás,Polgári Újpestért Alapítvány,35701
248172631940,Mandiner,Mediaworks Hungary Zrt.,27785
298090296092,Orbán Viktor,Fidesz,23102
1880809845328535,Dobrev Klára,Demokratikus Koalíció,21225
100505208108482,Budapest Városháza,Budapest Főváros Önkormányzat,19108
1944720419101498,Dr. Lévai István Zoltán,Dr. Lévai István Zoltán,15512
191461774219575,hirado.hu,hirado.hu,14310
543788999005363,ORIGO,Mediaworks Hungary Zrt.,13138
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,12668
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,12606
105097844200628,EzaLényeg.hu - Pestlőrinc,EzaLényeg.hu,11875
482780535095319,Budapesti Vállalkozásfejlesztési Közalapítvány (BVK),Budapesti Vállalkozásfejlesztési Közalapítvány,9964
762305787130420,Józsefvárosi Fidesz,Józsefvárosi Fidesz,9129
1534911313439123,Ripost,Ripost,8705
131283758531,HVG,HVG Kiadó ZRt.,7680
113375923695023,Fidesz Budapest,Fidesz Budapest,7363
594088897289853,Alapjogokért Központ,Alapjogokért Központ,7358
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,7137
108346693873484,Győrffy Balázs,Balazs Gyorffy,6815
184922004946258,Horváth Csaba,Budapest Főváros XIV. Kerület Zugló Önkormányzata,6760
592204747588011,Momentum Mozgalom,Momentum Mozgalom,6736
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,6701
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,6302
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,6224
116609705085092,BP18,BP18,5840
100905288315705,Jelen hetilap,Liberty Press Kft.,4608
113028273433856,Budafok-Tétény / Közösségre kapcsolva,Közösségre kapcsolva 22,4552
178362315106,European Parliament,European Parliament,4507
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,4469
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,4362
85568463466,Mérce,Mérce,4271
110435704162069,V. gr. Molnár-Gazsó János,Vitezi Rend,4180
537817739693723,Brain Bar,Brain Bar,3967
329444931109132,Őrsi Gergely,Őrsi Gergely Ferenc,3751
451844608304228,Metropol,Metropol,3538
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,3497
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,3443
142116653162328,Márki-Zay Péter,Márki-Zay Péter,3404
115230488549915,Political Capital (HU),Political Capital (HU),3368
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,3000
256032748317057,Színes Erzsébetváros,Színes Erzsébetváros,2893
447204268797621,RTL.hu,RTL.HU,2867
1926735160968885,Válasz Online,Válasz Online,2671
520804294719829,Trippon Norbert,Dr. Trippon Norbert,2614
105967164071611,Nagy Balázs Szemere és Ganztelep,Nagy Balázs István,2608
1869511526651884,Zsigmond Barna Pál,Fidesz,2451
109844717848217,Klímapolitikai Intézet,Klímapolitikai Intézet,2396
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,2289
108248022589754,Bosch Magyarország,Bosch Magyarország,2271
1418381101823292,Szivárványcsaládokért Alapítvány,Szivárványcsaládokért Alapítvány,2259
126539424061030,Háttér Társaság,Háttér Társaság,2153
109414841321682,Magyar Falu Program,Magyar Falu Program,2147
101028767982783,Ne dolgozz ingyen,PDSZ - Pedagógusok Demokratikus Szakszervezete,2116
264517713636590,PestiSracok.hu,PestiSrácok.hu,2079
221761091331222,Danube Institute,Danube Institute,2067
851784814892644,Simicskó István,KDNP frakció,1968
473556426002468,Fogászat Relaxációban,Relax dental center,1931
100299381703981,Ps TV,PestiSrácok.hu,1924
143382602349078,Kiss László,Kiss László,1900
104594918109266,Magyarország Ügyészsége,Magyarország Ügyészsége,1866
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,1790
