Page ID,Page name,Disclaimer,Amount spent (XCD)
108197841533582,St.Peter's Constituency-ABLP-,Rawdon Turner,270
486723854867439,MYUPP,United Progressive Party,≤100
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100
