Page ID,Page name,Disclaimer,Amount spent (VND)
106243122476633,Từ Thiện 68 Game Bài,These ads ran without a disclaimer,23490
101831049362526,Trần Gỗ Tự Nhiên,These ads ran without a disclaimer,2539
100927762805276,"Lương Y Phú Quý - Điều Trị U Tuyến Giáp,U Xơ,U nang ,Bướu cổ 0924.071.394",These ads ran without a disclaimer,1943
105310469026814,Nhật Bản Chờ Tôi Nhé,These ads ran without a disclaimer,1644
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,468
106598818743489,APT News,These ads ran without a disclaimer,418
108570324189693,Phạm Nhật Dương,These ads ran without a disclaimer,273
105754644274173,Hoàng Minh Hiếu,These ads ran without a disclaimer,256
110700432044164,Thầy Thuốc Phạm Văn Thanh,These ads ran without a disclaimer,216
604965376348304,Hawonkoo,These ads ran without a disclaimer,111
108448245225570,Vươn Lên Cuộc Sống 5.0,These ads ran without a disclaimer,≤100
101291708363728,Tổng kho sách,These ads ran without a disclaimer,≤100
101625862804723,Lipol,These ads ran without a disclaimer,≤100
