Page ID,Page name,Disclaimer,Amount spent (HNL)
856012741442139,Ipas LAC,Astrid Leticia Aguilar Pinell,406
104599735671754,Goberna Honduras,Goberna Honduras,198
349524351841734,Cárlenton Dávila,Jose Carlenton Davila Mondragon,107
138816232821931,PNUD en Honduras,PNUD (Programa de las Naciones Unidas  para el Desarrollo),≤100
153003381515332,Cespad - Centro de Estudio para la Democracia,Centro de Estudio para la Democracia (Cespad),≤100
491553204198958,Revistazo.com,Revistazo.com,≤100
496839213786593,"Secretaría Nacional de Ciencia, Tecnología e Innovación",SENACIT,≤100
803587436436553,OCDIH,Lilian Guadalupe Gomez Dominguez,≤100
486382251906084,Honduras El Pais,Diario El  Pais.hn,≤100
709160849247917,Evis Santos,Evis Alexander Santos Tabora,≤100
109076095187370,Youthoppia,These ads ran without a disclaimer,≤100
1883003128429295,Queer Majority,These ads ran without a disclaimer,≤100
