Page ID,Page name,Disclaimer,Amount spent (PGK)
153371894688575,World Bank,These ads ran without a disclaimer,≤100
113532493696892,PNG Features,These ads ran without a disclaimer,≤100
202655389892988,Coconut Wireless,These ads ran without a disclaimer,≤100
