Page ID,Page name,Disclaimer,Amount spent (TND)
107671075489464,تونس ضد الانقلاب,These ads ran without a disclaimer,≤100
105043229048539,Carthage Fm قرطاج أف أم,These ads ran without a disclaimer,≤100
108326201649974,bin__maaruf,These ads ran without a disclaimer,≤100
