Page ID,Page name,Disclaimer,Amount spent (PHP)
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,1342
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,294
555503991321280,Geraldine Roman,Sulong Pilipinas,258
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,238
102389359204185,Cagayan de Oro City Information Office,Cagayan de Oro City Information Office,165
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,112
307855770033568,"Estelito ""Litoy"" R. Marabe, CPA",Mark Anthony Pelere Alima,106
156752721080952,Sonny Angara,Sonny Angara,105
109322002065194,EKIS,EKIS,≤100
701517253228758,DOSTv,DOSTv,≤100
1566478310240623,Francis Tolentino,Francis Tolentino PH,≤100
102279788906574,EcoFlow PH-All Batteries,These ads ran without a disclaimer,≤100
242562552438872,DOST-STARBOOKS,DOST-STARBOOKS,≤100
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,≤100
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",≤100
104955062184489,BBM Movement,UEEI Consorcia Inc,≤100
101382091400564,Atty. Tony Roman,Sulong Pilipinas,≤100
547821942058909,Pilipinas Today,WFPH,≤100
107768512296982,Century Tuna Saving Our Seas,Jessa Charvie Gomez Ganongan,≤100
269175894020945,Pilipinas Today,WFPH,≤100
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,≤100
325780477966356,Geo 24/7,Energy Development Corporation,≤100
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,≤100
1535594466686140,Aboitiz,Aboitiz,≤100
100770729339080,Cong. Wilbert T. Lee,Wilbert Te Lee,≤100
705660422953865,About Metro Pacific,WFPH,≤100
107907055580308,Commusta.ph,These ads ran without a disclaimer,≤100
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,≤100
100305568984268,EdukNaman,Philippine Business for Education Inc.,≤100
112952897079549,Energy Development Corporation,Energy Development Corporation,≤100
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,≤100
100562967966954,Radyo BAHIN,WFPH,≤100
106750144853075,Western Visayas Peace Advocates,Jake Delos Reyes,≤100
154519977908138,Department of Social Welfare and Development,Department of Social Welfare and Development,≤100
248113532485940,Alexie B. Tutor,Marjorie Galagar Escuadro,≤100
1922749344643532,The World Tonight,The World Tonight,≤100
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,≤100
1116221978549618,Team Eddiebong,Mark Larry Jabuen Chua,≤100
352659278684227,MP Marjanie S. Mimbantas Macasalong,MP Marjanie S. Mimbantas Macasalong,≤100
684717488321242,Future Bridging Leaders Program,Future Bridging Leaders Program,≤100
282619263537551,I Choose #MalayaAkongMaging,I Choose #MalayaAkongMaging,≤100
301970723646514,WTF Radyo,Sartine,≤100
407604493105131,"PBA: Politika, Basketbol, at Artista","PBA: Politika, Basketbol, at Artista",≤100
