Page ID,Page name,Disclaimer,Amount spent (MYR)
209462665759279,Allianz,Allianz,≤100
239848446510,IDEAS,Institute for Democracy and Economic Affairs (IDEAS),≤100
107060175401210,Manar Community Utama,Manar Holding Sdn Bhd,≤100
693929714007978,Hj Nicholas Sylvester Muhammad Abdullah,Portal Mudah,≤100
105300152138818,Khairin-Nisa Ismail,Khairin-Nisa Ismail,≤100
108562495293165,Energy Asia,Energy Asia,≤100
176159849754763,MCA,MCA,≤100
87363369882,Sinar Harian,Sinar Harian,≤100
232346716925403,Majalah Forex Malaysia,MAJALAH FOREX MALAYSIA,≤100
27588322041,BFM Radio - The Business Station,BFM Radio - The Business Station,≤100
100636399607458,Malaysia MADANI,Malaysia MADANI,≤100
