Page ID,Page name,Disclaimer,Amount spent (ISK)
314036327204,VR,VR,1889
202456013104343,Sjálfstæðisflokkurinn í Reykjanesbæ,Sjálfstæðisflokkurinn í Reykjanesbæ,480
573559522797177,Flokkur fólksins,Flokkur Fólksins,280
737169626371453,Stundin,Stundin,256
154893001218870,ADHD samtökin,ADHD samtökin,228
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,195
106979180938014,Samstöðin,Samstöðin ehf,115
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,101
192789944066997,Samtök ferðaþjónustunnar,Samtök ferðaþjónustunnar,≤100
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,≤100
