Page ID,Page name,Disclaimer,Amount spent (SAR)
101266249141558,هيئة تطوير محمية الملك سلمان بن عبدالعزيز الملكية,هيئة تطوير محمية الملك سلمان بن عبدالعزيز الملكية,176
111195855236496,,These ads ran without a disclaimer,≤100
116242714738273,WWWE,These ads ran without a disclaimer,≤100
102709402774051,Aladham Leather,These ads ran without a disclaimer,≤100
