Page ID,Page name,Disclaimer,Amount spent (MYR)
260612367434680,Lidah Hitam,Mohd Rais Bin Omar,≤100
101193781637538,sumbangan.com,sumbangan.com,≤100
221159141657466,Newswav,Newswav - Malaysia Latest News,≤100
103406462160763,Nat Market,VIDARA SDN BHD,≤100
109530075225317,Rezeki Infaq,Nurhaniz Binti Mohamad Shah,≤100
663424353704332,sinarplus,SinarPlus,≤100
149208308580838,Fuziah Salleh,Keadilan Rakyat,≤100
122913508099,Parti Gerakan Rakyat Malaysia,PGRM,≤100
105095057904484,William Leong 梁自坚,Swee Sheun Lee,≤100
576452365759980,Akmal Saufi Mohamed Khaled,Barisan Nasional Johor Bahru,≤100
154574060056739,Warta Rakyat,Warta Rakyat,≤100
105655558663814,Hasmuni Hassan,These ads ran without a disclaimer,≤100
157791694829873,Manndzri,Manndzri,≤100
103091001499691,Ideal Estate 4 U,Chee Keong Sum,≤100
217391881631388,SAYS,SAYS,≤100
164492150267814,Dewan Muslimat PAS Melaka,Dewan Muslimat PAS Melaka,≤100
223180581163143,Jagdeep Singh Deo 'Serving the People',Usha A/p Balakrishnan,≤100
401788663279891,Yayasan Sofa Negeri Sembilan,Yayasan Sofa,≤100
102220258231328,Ustaz Kotak Official,Ustaz Kotak Official,≤100
101153759091764,Monkey Stories Malaysia,These ads ran without a disclaimer,≤100
111361091313,NICABM,These ads ran without a disclaimer,≤100
