Page ID,Page name,Disclaimer,Amount spent (ARS)
316538378371170,Chaco Gobierno de Todos,Chaco Gobierno de Todos,63175
152351941446339,Jorge Milton Capitanich,Frente Chaqueño,49590
109586108797973,Futuro Argentino,Futuro Argentino,27975
106611964758390,Santiago Pérez Pons,Frente Chaqueño,21719
214152438919953,Municipio de Resistencia,Municipio de Resistencia,13513
137982309546526,Aida Ayala,Aida Ayala,12642
129799846687423,Levantémonos,Levantemonos,12596
564830380326427,Juan Carlos Polini,Polini,11851
103088924366000,Noticias d,Noticias d,7597
672238573214250,Diego Arévalo,Frente Chaqueño,6801
508042719277404,Fabricio Bolatti,FABRICIO BOLATTI,6500
111314158611789,Defendamos Lo Nuestro,Defendamos al Campo,6162
705172499580470,Gustavo Martinez,Gustavo Martinez,4417
90148244993,Patricia Bullrich,Pro Nacional,3889
106611964758390,Santiago Pérez Pons,Chaco Gobierno de Todos,3828
1915928008689451,Eli Cuesta,Eli Cuesta,3584
558106334670581,Mauro Leiva,Leonardo Jesús Araya,3457
103010378532761,Iván Gyoker,Iván Nicolas Gyöker,2535
121149419275576,Luisina Lita,Frente Chaqueño,2463
101119888069962,Luciano Moser,Frente Chaqueño,1875
154946458031100,Ganemos Corrientes 2023,Ganemos Corrientes 2023,1819
101089933000633,Es con Rossi,Es con Rossi,1806
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,1550
316833772588597,Frente De Todos Pilar,De tu lado siempre,1327
121558597580863,Celeste Ascúa,Frente de Todos,1156
283902485416912,Frente de la Victoria - Formosa,Partido Justicialista de Formosa,1156
111600998225620,Noticias Zero,Noticias Zero,1040
206745532699914,Eduardo Aguilar,Eduardo Alberto Aguilar,1016
100686031576569,Primero la gente,These ads ran without a disclaimer,964
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,951
100434832330521,Partido Agrario y Social,Jessica Elizabeth Guiot,886
231169830377923,Gabriel Solano,Frente de Izquierda,854
20906273675,Greenpeace Argentina,Greenpeace Argentina,780
102322505470419,Pali Wachnowski 2023 Villa Berthet,Pali Wachnowski 2023 Villa Berthet,778
112316271478734,Diego Romero,Diego Romero,742
102007812840437,Jóvenes con Wado,Jóvenes con Wado,723
102289782502796,Prensa Digital,Prensa Digital,707
102086776220956,Diego Pedrini 2023,Diego Oscar  Pedrini,682
1197375597028066,Alejandro Aradas,Alejandro Aradas,629
112595328432641,Wado 2023,Jóvenes con Wado,616
112161968547691,Realidad Federal,REALIDAD FEDERAL,535
229305467211973,Martin Bustos,Carlos Martin Bustos,484
101996084777901,Mariela Belski,Mariela Belski,419
