Page ID,Page name,Disclaimer,Amount spent (VEF)
564188034075673,Roberto Enriquez,an advertiser in Venezuela,1500000
11449543593,Carlos Ocariz,an advertiser in Venezuela,1118437
116093674518,César Pérez Vivas,an advertiser in Venezuela,337931
31121558686,BBVA Careers,These ads ran without a disclaimer,≤100
101873452829340,estafasinmobiliarias,These ads ran without a disclaimer,≤100
101087222659264,Viral vid 82,These ads ran without a disclaimer,≤100
178168275528158,Secretaría General Iberoamericana (SEGIB),These ads ran without a disclaimer,≤100
342910153967,Upata al Día TV,an advertiser in Venezuela,≤100
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,≤100
108537340548276,"Haiku, Inc.",These ads ran without a disclaimer,≤100
