Page ID,Page name,Disclaimer,Amount spent (ILS)
109523830757998,דמוקרטtv,דרכנו,≤100
126099790738165,אנימלס,אנימלס,≤100
390078575091,"עמותת בית חם - לטיפול, שיקום ושילוב משמעותי בקהילה",בית חם,≤100
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,≤100
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,≤100
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,≤100
161648040544835,יצחק הרצוג - Isaac Herzog,יצחק הרצוג - Isaac Herzog,≤100
204780362875106,מקור ראשון,מקור ראשון,≤100
468634849844348,עיריית אור יהודה,עיריית אור יהודה,≤100
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,≤100
189208555041327,המיזם למיגור העישון,המיזם למיגור העישון בישראל,≤100
564755520233941,משרד מבקר המדינה ונציב תלונות הציבור,משרד מבקר המדינה ונציב תלונות הציבור,≤100
403470203161681,"קרן רש""י - Rashi Foundation","קרן רש""י לצמצום פערים חברתיים",≤100
