Page ID,Page name,Disclaimer,Amount spent (QAR)
102262402251280,مفروشات قطر,These ads ran without a disclaimer,≤100
100944722864736,منصة أراضي قطر,These ads ran without a disclaimer,≤100
102537783146375,28. Jun,These ads ran without a disclaimer,≤100
