Page ID,Page name,Disclaimer,Amount spent (SAR)
100633892928044,الفقيه ابو محمد,These ads ran without a disclaimer,≤100
106551092218407,Asad,These ads ran without a disclaimer,≤100
316496640057,7iber,These ads ran without a disclaimer,≤100
