Page ID,Page name,Disclaimer,Amount spent (TRY)
141870402543282,AK Parti,Ak Parti,1074
1256361374466644,Osman Zabun,Osman Zabun,913
231970217587294,Hasan Basri Sönmez,Hasan Basri Sönmez,903
76599755300,Kemal Kılıçdaroğlu,Kemal Kılıçdaroğlu,702
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,479
158829607558395,Milliyetçi Hareket Partisi (MHP),Milliyetçi Hareket Partisi (MHP),450
1607304669378571,İlk Oy Hareketi,İlk Oy Hareketi,449
111452065252314,m.tamer.cantekin,M Tamer Cantekin,388
176338225842984,Yeşil Sol Parti,Yeşil Sol Parti,363
510344522371733,Oy ve Ötesi,Oy ve Ötesi,279
497191817041688,Erdoğan Gönüllüleri,Woo Medya ve Organizasyon Ltd Şti,142
417251848779475,Mehmet Ersoy,Mehmet Ersoy,107
107233182319799,Hatice Yıldız,Ramazan Savaş,≤100
191453580768,Yeni Şafak,Piri Medya Anonim Sirketi,≤100
101316846258251,İbrahim Şenel,Ibrahim Şenel,≤100
217712041637127,AK PARTi Genel Merkez Gençlik Kolları Başkanlığı,AK PARTi Genel Merkez Gençlik Kolları Başkanlığı,≤100
119555984413348,Mustafa Enis Arabacı,Mehmet Dinler,≤100
1407759386141852,Ahmet Akın,Ahmet Akın,≤100
294889615437,Sinan Oğan,Sinan Oğan,≤100
274475286702,Muharrem İNCE,Muharrem İNCE,≤100
106187277979172,Dijital Gaste,Veysel Karahan,≤100
114597108291949,Haydi..ama nereye?,Abdelrahman Farouk,≤100
210993622366044,TVNET,TVNET,≤100
2281400925408962,Türkiye'ye Sahip Çık,Arda Akın,≤100
105724511499805,Yeniden Refah Partisi,Yeniden Refah Partisi,≤100
451783681662191,Ali Özkaya,Ali Özkaya,≤100
103728271055286,Selçuk Kılıçaslan,Selcuk Kilicaslan,≤100
1930475813747433,Anket Araştırma Merkezi,Anket Araştırma Merkezi,≤100
392491680944925,Mevlüt Çavuşoğlu,Mevlüt Çavuşoğlu,≤100
108107585034488,Bahadır Erdem,Bahadır Erdem,≤100
103285814499773,Hikmet Yalım Halıcı,Hikmet Yalım Halıcı,≤100
109648772104972,NNC MEDYA I nnchaber.com.tr,Kağan Onaran,≤100
106433519384639,Haber7,Haber7,≤100
100964136258105,Erdoğan Çiftcioğlu,Erdoğan Çiftcioğlu,≤100
1581936098727585,Bilal Uludağ,Bilal Uludağ,≤100
459314071262613,Zeynettin Aydın,Zeynettin Aydın,≤100
1414815935509791,MHP Kayseri Milletvekili Baki Ersoy,Latif Ersoy,≤100
459374448202949,Doruk BULUT,Doruk Bulut,≤100
100813979603953,sduarisi,These ads ran without a disclaimer,≤100
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,≤100
111328568600829,Ahmet Örnekbaş,Ahmet Örnekbaş,≤100
107821532289110,Aziz kalaycı,Ömer Yatkın,≤100
1028368393892777,Mehmet Ali Özkan,Mehmet Ali ÖZKAN,≤100
928921137187670,ALİ UÇAK,Volkan Erel,≤100
246776586058174,Eyyup Yıldız,Eyyup Yıldız,≤100
111917151872313,Ergün Tekin,Ergün Tekin,≤100
104205562634100,Hakan Satılmış,Hakan Satılmış,≤100
598725973543356,CHP Antalya Gençlik Kolları,CHP Antalya Gençlik Kolları,≤100
112709811060423,Tokatsondakika,These ads ran without a disclaimer,≤100
1411702415710467,Zekai Kaya,Zekai Kaya,≤100
145750926090655,Zeki Gül,Zeki Gül,≤100
117838861275362,Fahrettin Tuğrul,Fahrettin Tuğrul,≤100
