Page ID,Page name,Disclaimer,Amount spent (BSD)
137651823623470,Office of the Prime Minister - The Bahamas,The Office of The Prime Minister Bahamas,≤100
114606549484,Philip Brave Davis,The Office of The Prime Minister Bahamas,≤100
108785284600576,"J. Kwasi Thompson, MP East Grand Bahama",Kwasi Malik Thompson,≤100
108148958352704,Travelers Spot,These ads ran without a disclaimer,≤100
173845467835,National Library of Jamaica,These ads ran without a disclaimer,≤100
