Page ID,Page name,Disclaimer,Amount spent (BSD)
114606549484,Philip Brave Davis,The Office of The Prime Minister Bahamas,191
1025152104235573,Team Cooper - Chester Cooper,Isaac Chester Cooper,≤100
324253041382779,Xavier Cormier,These ads ran without a disclaimer,≤100
