Page ID,Page name,Disclaimer,Amount spent (GBP)
100771226087265,Susie's Tips,Susie's Tips,15051
408582579294175,UK government,UK Government,9120
6233536938,War Child UK,War Child UK,5353
102639461303190,Fair Pay For All,Fair Pay For All,5052
311627208673,WWF UK,WWF UK,3326
7715002593,UNICEF UK,Unicef UK,2423
9250349228,Greenpeace UK,Greenpeace UK,2230
10677003998,Shelter,Shelter,2055
10499876484,Compassion in World Farming,Compassion in World Farming,1792
799576543492660,The Week Junior,The Week Junior,1578
348366988862054,Oxfam Campaigns,Oxfam Great Britain,1555
841894835830532,Electoral Commission UK,Electoral Commission UK,1370
8807334278,Conservatives,The Conservative Party,1283
260012884055691,Metropolitan Police Service,Metropolitan Police Service,1255
241312696375349,National Education Union,National Education Union,1176
268801635305,Breast Cancer Now,Breast Cancer Now,1118
13047522725,Crimestoppers,Crimestoppers,988
483680375497477,Shell Energy,Shell Energy Retail Limited,883
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),845
7527864602,WaterAid UK,WaterAid UK,812
1046117708754519,Care4Calais,Care4Calais,807
208573062515662,Freedom from Torture,Freedom from Torture,790
1613092172114946,DWP Digital,Department for Work and Pensions,764
10114144851,NSPCC,NSPCC,746
514212165305248,Leigh Day,Leigh Day,731
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,728
35671512696,World Animal Protection UK,World Animal Protection UK,694
114866635205456,Medtronic,These ads ran without a disclaimer,682
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,681
97116898596,Sightsavers,Sightsavers,672
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,653
121936349543,World Vision UK,World Vision UK,651
59367068326,The Ramblers,The Ramblers,560
19895907944,CAFOD,CAFOD,548
26698813123,British Red Cross,British Red Cross,507
54779960819,United Nations,United Nations with Facebook Ad Credits,470
1738524969810037,Mission India UK,Mission India UK,461
139695000173,Good Energy,Good Energy,452
192492137520412,HETAS,HETAS,444
177855115588808,The Week UK,The Week UK,442
34994060032,Students' Union UCL,Students' Union UCL,436
108780457170240,Cut Carbon Not Forests,Cut Carbon Not Forests,431
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,428
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",427
117476785190,Save the Children UK,Save the Children UK,422
7043497714,Christian Aid,Christian Aid,416
103458012300068,Renters' Reform Coalition,Renters Reform Coalition,415
18044497940,Plan International UK,Plan International UK,397
107310464728068,Britain Remade,BRM Futures Limited,393
394936823930287,Age International,Age International,388
143837658998810,WWT,Wildfowl and Wetlands Trust,385
47612991154,Dignity in Dying,Dignity in Dying,344
158077247591710,Refuge,Refuge,336
220543443746,International Rescue Committee - UK,International Rescue Committee UK,326
21242962092,ClientEarth,ClientEarth,322
238394282845251,The Big Issue,The Big Issue,315
7624294394,Amnesty International UK,Amnesty International UK,292
103156819362655,Essex Violence and Vulnerability Unit,Essex VVU,284
195754307110390,Right To Life UK,Right To Life UK,280
274651352565844,Oltco Ltd,Oltco Ltd,272
2047806148766050,Animal Equality UK,Animal Equality UK,272
