Page ID,Page name,Disclaimer,Amount spent (HUF)
109217671008015,A kopasz oszt,Megafon,27421
103946674951254,Kötter Tamás,Megafon,25903
503614639975773,Trombitás Kristóf,Megafon,24851
102414628645144,Korondy Tamás,Megafon,21718
118152054556475,Deák Dániel,Megafon,14094
776079922494181,Apáti Bence hivatalos oldala,Megafon,12644
224274995688487,Bohár Dániel - Riporter,Megafon,10512
278117815576023,EU Justice and Consumers,EU Justice and Consumers,9916
543788999005363,ORIGO,Mediaworks Hungary Zrt.,8859
248172631940,Mandiner,Mediaworks Hungary Zrt.,8072
286759004682537,Tranzit,Kommentár Alapítvány,7477
191461774219575,hirado.hu,hirado.hu,5491
326763130286,Borsod Online,Mediaworks Hungary Zrt.,5193
1534911313439123,Ripost,Ripost,4072
358624704555983,Dr. Hörcsik Richárd,Fidesz,3561
803718556320915,Csöbör Katalin,Fidesz,3120
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,2889
192197134141523,LMP Miskolc - BAZ megye,LMP - Magyarország Zöld Pártja,2719
107714692006327,Szájensz Szeánsz,Szájensz Szeánsz,2618
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,2526
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,2351
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,1773
193702058028595,Lázár János,Lázár János hivatalos oldala,1718
347002424811,Auchan,These ads ran without a disclaimer,1684
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,1675
294815374340858,Donáth Anna,Momentum Mozgalom,1207
178362315106,European Parliament,European Parliament,1118
1265353903615539,Oeconomus,Oeconomus,1072
131283758531,HVG,HVG Kiadó ZRt.,1022
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,1022
264517713636590,PestiSracok.hu,PestiSrácok.hu,971
265672590604606,Makronóm.Blog,Makronóm.Blog,926
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,901
113211046794496,Jámbor András,Jámbor András,878
109528965046103,MCC Feszt,Mathias Corvinus Collegium,856
108248022589754,Bosch Magyarország,Bosch Magyarország,830
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,807
108346693873484,Győrffy Balázs,Győrffy Balázs,785
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,781
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,763
594088897289853,Alapjogokért Központ,Alapjogokért Központ,746
451844608304228,Metropol,Metropol,736
1920158678081160,Nemzetpolitikai Államtitkárság,Nemzetpolitikai Államtitkárság,712
345496092135627,Hír TV,Mediaworks Hungary Zrt.,710
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,707
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,691
1926735160968885,Válasz Online,Válasz Online,650
851784814892644,Simicskó István,KDNP frakció,645
1722969024662464,Civil Összefogás Fórum,CÖF-CÖKA,631
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,589
109414841321682,Magyar Falu Program,Miniszterelnökség,583
162344823835042,atlatszo.hu,atlatszo.hu,571
76748198685,Budapest Pride,Budapest Pride,568
115388925185513,Magyar Szocialista Párt,MSZP,513
104295985072846,"Encsi Művelődési és Sportközpont, Könyvtár",Encs Város Önkormányzata,512
447204268797621,RTL.hu,RTL.HU,510
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,498
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,468
102426795954406,Nobilis Márton,Nobilis Márton,463
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,433
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,433
123910440019,Renew Europe,Renew Europe Group,428
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,404
1408906262689093,Nyitrai Zsolt,Fidesz,395
100609808517630,Drogkutató Intézet,Drogkutató Intézet Nonprofit Korlátolt Felelősségű Társaság,388
1237616006358749,Kékes Online,Kékes Online,341
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,338
423317774385144,Magyar Demokrata hetilap,Demokrata,336
191946490841225,Dúró Dóra,Dúró Dóra,333
102134422264113,MKKP Mezőkövesd és környéke,Magyar Kétfarkú Kutya Párt,326
1461534750733248,Schmuck Erzsébet,LMP - Lehet Más a Politika,324
287770891404,Jobbik-Konzervatívok,Jobbik Magyarországért Mozgalom,318
1377431695828132,Nagy István,Dr. Nagy István,311
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,297
887921287887805,Király Nóra,Király Nóra,277
211156277497,WWF Hungary,WWF Hungary,271
215138878595900,Európai Bizottság Magyarországi Képviselete,Európai Bizottság Magyarországi Képviselete,256
109306435499597,Szabad Vonalzó,Humán Platform,252
215551471947529,Sajómente,Sajómente,240
304448239602944,Minden Doboz Visszajár,Minden Doboz Visszajár,236
490030231058740,444,Magyar Jeti Zrt - 444.hu,228
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,212
206829842043,Rétvári Bence,Rétvári Bence,206
159889247536834,Hírstart,Central Médiacsoport Zrt.,192
104352305708088,Elemi.hu,Elemi.hu,185
127539005484626,Zöld Hang,Zöld Hang,177
113375923695023,Fidesz Budapest,Fidesz Budapest,170
102401058671244,Készpénzmentes Zóna,Uniomedia Kommunikációs Ügynökség Zártkörűen Működő Részvénytársaság,166
161957537171267,Schmidt Mária,Schmidt Mária,153
