Page ID,Page name,Disclaimer,Amount spent (ILS)
108787681841168,רישיון נשק בקליק,Michael Michel Levi,≤100
119925112062377,חדשות האנרגיה הירוקה,Eitan Parnass,≤100
142062606449584,משה (קינלי) טור-פז Moshe Turpaz,קינלי טור-פז,≤100
126099790738165,אנימלס,אנימלס,≤100
574030775948002,Ohr Torah Stone - אור תורה סטון,Ohr Torah Stone - אור תורה סטון,≤100
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,≤100
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,≤100
204780362875106,מקור ראשון,מקור ראשון,≤100
106136394376777,Idan Yakov,Rama Yarimi,≤100
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,≤100
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,≤100
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,≤100
