Page ID,Page name,Disclaimer,Amount spent (AED)
100557618244126,ICA Congress Abu Dhabi 2023,ICA Congress Abu Dhabi 2023,≤100
118943574490276,high_art_e_c,These ads ran without a disclaimer,≤100
112026485103443,مخـــااوي االسهــــر,These ads ran without a disclaimer,≤100
116126331365920,Awraq-أوراق,These ads ran without a disclaimer,≤100
102217772802527,Bay Area Times,These ads ran without a disclaimer,≤100
335734189929518,Dorimy,These ads ran without a disclaimer,≤100
