Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Stundin,Stundin,3296
314036327204,VR,VR,2503
105818888034867,Ingibjörg Isaksen,Ingibjörg Isaksen,1129
573559522797177,Flokkur fólksins,Flokkur Fólksins,1056
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,719
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,292
1011307815614890,Ríkislögreglustjóri,Ríkislögreglustjóri,136
154893001218870,ADHD samtökin,ADHD samtökin,113
522453057954919,Andrés Ingi á þingi,Andrés Ingi,110
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,≤100
192789944066997,Samtök ferðaþjónustunnar,Samtök ferðaþjónustunnar,≤100
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,≤100
74969168478,Sjálfstæðisflokkurinn í Hafnarfirði,Sjálfstæðisflokkurinn í Hafnarfirði,≤100
106430331983242,Ragnhildur Alda M. Vilhjálmsdóttir,Ragnhildur Alda Vilhjálmsdóttir,≤100
